"LME_NUMBER","OBJECTID","LME_NAME","Shape_Leng","Shape_Area","artisanal_fishing","cumulative_impacts.gri","demersal_destructive_fishing","demersal_nondest_high_bycatch","demersal_nondest_low_bycatch","inorganic","night_lights","ocean_acidification","oil_rigs","pelagic_high_bycatch","pelagic_low_bycatch","plumes_fert","plumes_pest","population","sst","uv"
33,23,"Red Sea",69.405100556,40.0309910175,0.00189207369706319,2.79726700399856,0.0882806944039546,0.0515640765553508,0.0254140771767318,0.0155595319865981,0.0027979952093381,0.951726472606534,0.000395375900434074,0.000545219849844786,0.000556130315220906,0.00553107995875377,0.000271303450802494,0.0200921896428197,1.37198439243274,0.260656390171148
34,27,"Bay of Bengal",219.637122077,304.148625172,0.000891532501404739,3.69647443638174,0.147632291741475,0.114316911853973,0.0716205417413602,0.0117301225536423,0.000506812617374214,0.991085793764609,3.11026045308443e-05,0.100321989730688,0.0290375396620365,0.0137537320241428,0.00143133502806512,0.00895263138950186,1.59248812231499,0.612673975749064
35,30,"Gulf of Thailand",46.0178699013,31.8646652723,0.00216421001719278,2.90083667138711,0.435445242697372,0.335762913196336,0.16376290007558,0.0245927110647922,0.00255814612070777,0.488427862596377,0.000606927495773389,0.000102632890800741,0.00433633823731798,0.0351740404971675,0.00694507645269074,0.0202983573210546,0.99674244340935,0.383916861621881
36,26,"South China Sea",205.956314988,264.397357309,0.0012456601494024,3.62469008542647,0.33937605633662,0.308060654251964,0.133812315404955,0.0108539060186362,0.00124982988660852,0.898172226817272,0.00108727010601561,0.010506772675896,0.030352739348503,0.0159914780044964,0.00218400759243156,0.011457202497557,1.34311017804164,0.517229778608848
37,29,"Sulu-Celebes Sea",156.109845944,82.9719894869,0.0140507931680056,3.81879896036951,0.219728582678403,0.295479227437918,0.14757373169595,0.0213666399740209,0.00104812542254077,1.06526809345698,3.96516038770357e-06,0.00247357450690896,0.0510416292849827,0.0129638935061847,0.00159554759150669,0.0354919042424558,1.46903134507818,0.48168190669859
38,34,"Indonesian Sea",284.654572553,184.897965208,0.00602741308450905,3.241020204651,0.260716547544846,0.175301773416992,0.143461906800915,0.0173834252127592,0.000619706936821933,0.906913232750199,0.000352548447121285,0.00253856961997135,0.0404969766270833,0.0156276891551097,0.00179322429519888,0.0219671371076946,1.1854058574874,0.462414193846368
39,38,"North Australian Shelf",103.681587973,64.9206989499,6.1190979965696e-05,1.71587869867061,0.0682114311840199,0.0321250026555729,0.022923653779791,0.00143907819106785,0.000141498796197695,0.535779347344547,0,0.00277883895248732,0.0134320677209066,0.00858781209096566,0.000348892529664672,0.00326649741325093,0.511738524436971,0.515044859459709
40,39,"Northeast Australian Shelf",71.0359948408,109.050873088,0.000465481291494288,2.83727995623834,0.0123332161251808,0.00597099900812885,0.0308891287177801,0.00116490933011876,0.000167926488879949,0.990545090996062,0,0.00184334310576702,0.0401678822291658,0.00308242084860685,0.000147286797996282,0.00248080375405493,1.25855583888977,0.489465624396022
41,42,"East Central Australian Shelf",52.713869716,60.6370155002,0.00183578710825611,3.57252201356145,0.0191125291837429,0.00790231550515913,0.0128329982331852,0.00538032992250547,0.000610623121408732,1.12947996237888,0,0.000398447842420545,0.0128272463364706,0.00466830825133862,0.000451207473475238,0.00554731607244846,1.64899915962093,0.722475785460761
42,46,"Southeast Australian Shelf",106.976592461,127.89582666,0.000405204870868306,3.22896190967918,0.0138705392710701,0.00940918303140932,0.00261210817262596,0.00151779472685873,0.00023184751959395,0.982318806398277,7.25600416910778e-05,0.000187799516698226,0.000623138494980085,0.0032559920192136,0.000490478567060808,0.00398316942016873,1.4917912033623,0.718192087146478
43,48,"South West Australian Shelf",86.0917820857,100.611490228,0.000204293140936393,3.38072783871077,0.0192335768077012,0.0202877981128522,0.00407882867736882,0.00072269812628263,0.000122685698723913,0.935665269697544,0,0.000518002029316779,0.000966591594729318,0.00479056166539177,0.000529208461214257,0.00253489273291448,1.70859652554864,0.682476907549963
44,49,"West Central Australian Shelf",46.1564249265,53.2019209662,9.59378450403216e-05,3.33035882889932,0.00896565597301021,0.0113349081828613,0.00338757625497746,0.000798019461382841,0.000139181454709794,1.03033442419523,0,0.0287708159861047,0.00138599262968044,0.00302484211097711,0.000504733832562503,0.00204031189203206,1.5418282491817,0.697748169000132
45,41,"Northwest Australian Shelf",69.5862295254,77.3480637124,5.43218400596785e-05,3.08495449771325,0.0447231656077207,0.0240308221599804,0.00990057684158362,0.000294487870253474,0.000126073545061072,0.93446950463355,0.000151743174685433,0.0202472268769974,0.00189593650620751,0.00129033585419705,5.05337981942094e-05,0.00180452511317329,1.49092301705502,0.554992223865294
46,44,"New Zealand Shelf",167.460004981,103.144035896,0.000533167543394643,2.43314397194752,0.104274778204184,0.0258827672823028,0.00953702190887693,0.0114347196400845,0.000426038324138659,1.00990299684776,0,0.000435106835980831,0.000372184249485827,0.00883963983236035,0.000649036888193354,0.0075630119517354,0.738867014312401,0.514426488345271
47,18,"East China Sea",105.073242794,72.6529205175,0.00144130124057438,4.14662499627485,0.564381800171069,0.467489792680701,0.167127593639274,0.0178457847066551,0.00549110272958867,0.785444561436263,4.23768079798499e-05,0.0209361126881734,0.0115002097381704,0.019315452699555,0.00297972503400126,0.0274077184977246,1.46801326079597,0.587208203039565
48,16,"Yellow Sea",78.7923842408,44.3132494265,0.000876817131251519,3.25173695955289,0.458321577766001,0.59221088430587,0.213460255978313,0.0481166710416184,0.00641842588936441,0.383315438749201,0.00027277796301875,0,0.00343452374510386,0.0675825899374482,0.014093797931979,0.0352708594748954,0.982426998006809,0.445935329671639
49,15,"Kuroshio Current",123.339378667,125.306929211,0.00142666618961835,3.59448745948893,0.109796954589232,0.0856355437939272,0.0766286058110764,0.00922056688876336,0.00212776231433179,1.10091290784731,0,0.0107452544495479,0.01859842359073,0.00611390404853434,0.00196651803772619,0.0108904092181989,1.5322093934406,0.628214546988788
50,7,"Sea of Japan",89.0782788957,106.472323797,0.00118610344383871,3.38416068781891,0.192009837706373,0.0802309657701598,0.0870564565034972,0.0119354601199962,0.0020229768593089,0.851459375507853,0,0,0.00442726246080383,0.00808633589379813,0.0027707186916665,0.0117594603906112,1.57687127387158,0.554344471427976
51,8,"Oyashio Current",55.9878855219,61.2565278967,0.000161408847875969,2.62316628348605,0.0739498679773358,0.0308133081566042,0.0434202349002333,0.0013530455448632,0.000154269973562393,0.785094248065647,0,0,0.00603252632113608,0.00191814886455641,0.000782502611139206,0.00248859604972814,0.912408105588198,0.764590028094453
52,2,"Sea of Okhotsk",145.932989028,213.796584333,0.000213004434024858,2.84797708079294,0.446928179653166,0.0909810200759172,0.10394315140319,0.00107274872595299,0.000217918392400258,0.624395722667721,1.59423235118452e-05,0,0.000490525498447494,0.00100944243564408,0.00019512233500277,0.0028110367596067,1.01732931680756,0.558373942763324
53,58,"West Bering Sea",92.8922586399,111.532476931,9.50897459106655e-05,3.20424593811763,0.0772748942432024,0.0169362375990968,0.0608282854538037,0.00064504346569682,6.71196454759492e-05,0.657588810315962,0,0,2.03347981967683e-07,0.000259655449886865,1.20521428503034e-05,0.00233719207315969,1.69648920775213,0.691712145366174
54,66,"Northern Bering - Chukchi Seas",272.470983926,332.631346265,4.35644335925461e-05,1.69696109127515,0.114233003239947,0.0213012368505982,0.0147440872280009,0.000592377707812279,0.000156986329735713,0.467369320676741,0,0,4.70174095264193e-05,0.000854714312058783,0.00010975613479629,0.00163552990915974,0.710507650676167,0.365365844230047
55,63,"Beaufort Sea",478.747079769,292.450949135,2.00509795289418e-05,0.886455545159265,5.52565883783999e-05,9.80840340087631e-06,0,9.6086784791835e-06,0.000152728390504548,0.545721518941742,9.79649445324776e-06,0,0,0.000748843539858665,4.30825909735763e-05,0.000249087691754725,0.229224817514815,0.110210946437022
56,57,"East Siberian Sea",89.9686448936,187.920184554,1.56411945874192e-05,1.01597292690175,7.93523270880382e-07,1.71355812852397e-07,0,0.000582959266716164,5.17945429222987e-06,0.359229620353834,0,0,0,3.60927979926126e-05,7.86000123468673e-07,0.000515367877156188,0.28102167275527,0.374564640467427
57,56,"Laptev Sea",370.641941298,303.977692922,8.28891046165435e-06,0.64030511453927,0,0,0,0.00078763699523745,1.46725059796414e-05,0.253749940922341,0,0,0,0.00040386149806993,5.02335942439246e-05,0.000806271901758804,0.211398985032457,0.173085225210418
58,55,"Kara Sea",417.116801326,353.201183396,3.96958360514524e-05,1.29769147119289,0.00110425534307928,4.84054778603168e-05,1.50324001606347e-05,0.00117923291089474,7.00344126300681e-05,0.494145497566533,5.94234281494905e-07,0,0,0.00042289229362709,0.000115862829263531,0.00300947132844864,0.499341797439246,0.298198701305329
59,51,"Iceland Shelf and Sea",138.480688598,97.1401215956,0.000678115051062824,3.93935224750458,0.24194225983854,0.193497189919663,0.15347964221476,0.00143091060454312,0.00056921178097681,0.952188709147361,0,0,0.0540957607557198,0.00163686384373016,1.87216155815364e-06,0.00497286815571472,1.86631475785215,0.468544082280727
60,50,"Faroe Plateau",29.0561994456,17.6144005623,0.000449386173038863,4.24076682462151,0.360504948613125,0.042569071771226,0.0175216858864201,0.00101799444909519,0.0005503138760969,1.07933105158558,0,0,0.011942119654006,0,0,0.00632964723781053,2.16013727454367,0.560413322459932
61,47,"Antarctica",1686.15672841,1341.22332028,0,0.862064416705851,0.00244326608602526,0,0.0114001734510041,0,0,0.428598176082349,0,0,0.00231900548268258,0,0,0,0.270033541046556,0.147270251895886
62,11,"Black Sea",84.745092942,51.5342804486,0.00180708538947439,3.53477517394138,0.0127871657171196,0.0115617035275177,0.0578990409614842,0.0364666898452481,0.00220569955945581,0.974794388298409,6.12981022490657e-05,0.00010993483696889,0.0029888595488712,0.0320768508629592,0.00941063253940118,0.0165718332874308,1.8410228808883,0.535011113016517
63,62,"Hudson Bay Complex",391.717406389,209.464313318,6.81627013596255e-05,2.00893945549971,0.0005358453328355,4.14834842415783e-05,1.1045150362726e-05,0.00125763217933821,0.000135624842761926,0.324456854464136,0,0,6.65671521910926e-07,0.00244680478839635,0.000546432148917447,0.00127380226478588,1.08750574891744,0.590659363544272
64,65,"Central Arctic",760.568294359,3181.18885474,0,0.740655924940221,0.000368513869718499,6.67624574556722e-07,3.94444996321031e-07,0,0,0.726017222406283,0,0,0,0,0,0,0.0115319549762449,0.00273717204490807
65,59,"Aleutian Islands",71.345688951,28.6336746047,6.91461953109373e-06,2.65987756683853,0.0862950529980902,0.00957858157907644,0.0213162147755029,0.000563925871699209,4.82207706447832e-05,0.648652746573356,0,0,0.00043681333752235,0.00126443122009519,6.61738330871819e-05,0.000482955442109653,1.29023820092027,0.600927310831611
66,64,"Canadian High Arctic - North Greenland",1059.50134216,297.732265258,9.01478008561402e-05,0.576912795813829,0.000180335847158943,4.17878840296218e-05,3.42829159037216e-05,1.98777330433155e-08,0,0.445423302449223,0,0,0,6.61507528035863e-05,4.96111460601858e-06,0,0.0791907907275051,0.0518810163222414
