"ECO_CODE","ECOREGION","PROV_CODE","PROVINCE","RLM_CODE","REALM","ALT_CODE","ECO_CODE_X","Lat_Zone","artisanal_fishing_combo","demersal_destructive_fishing_combo","demersal_nondest_high_bycatch_combo","demersal_nondest_low_bycatch_combo","inorganic_combo","night_lights_combo","ocean_acidification_combo","oil_rigs_combo","pelagic_high_bycatch_combo","pelagic_low_bycatch_combo","plumes_fert_combo","plumes_pest_combo","population_combo","sst_combo","uv_combo","global_cumul_impact_2013_all_layers_except_shipping_oceanpollution_invasives_slr"
20015,"East Siberian Sea",1,"Arctic",1,"Arctic",15,15,"Polar",7.76561387704089e-06,3.59195772413104e-07,7.87218321995232e-08,0,0.00028022015021332,1.32908763447366e-05,0.177529757349095,0,0,0,1.82760039754047e-05,4.34831290494225e-07,0.000380866444917644,0.185910372758497,0.194412330295239,0.558553752855304
20016,"Laptev Sea",1,"Arctic",1,"Arctic",14,16,"Polar",5.77328388307365e-06,0,0,0,0.000513592357098366,1.12690831540002e-05,0.089840811583679,0,0,0,0.000255968003818254,3.34812766804841e-05,0.000639253474687367,0.0864919067427259,0.0767589850263896,0.254551039882467
20017,"Kara Sea",1,"Arctic",1,"Arctic",13,17,"Polar",2.40669338262527e-05,1.73158368833387e-05,2.89029463308012e-08,5.31457542974237e-06,0.000677207656255492,6.9640440249882e-05,0.233889267574663,4.17965506896983e-07,0,0,0.000254244332869759,7.42570311495142e-05,0.00210989995831153,0.232265314908261,0.135985475784337,0.605372450790173
20018,"North and East Barents Sea",1,"Arctic",1,"Arctic",11,18,"Polar",7.80640151212045e-06,0.128892089150415,0.127175025096225,0.0338657939936091,0.000226718546062455,2.85152667316725e-05,0.686468680582858,0,0,0.0121412555642929,4.66995545315535e-05,2.41337993270378e-06,0.000595273025345709,0.860180830007081,0.361105307213787,2.21073640692568
20019,"White Sea",1,"Arctic",1,"Arctic",12,19,"Polar",0.000460377002385146,0.0130438543119372,0.027151038781103,0.0164631715808328,0.00528771742157141,0.000684710289294563,0.0922307019553424,0,0,0.000308040044532993,0.00079052813405841,4.52237636872621e-05,0.00889858196302319,0.252548393276825,0.0953863162953661,0.513298652473456
20020,"South and West Iceland",2,"Northern European Seas",2,"Temperate Northern Atlantic",27,20,"Temperate",0.000691814186850255,0.230554844666616,0.134023388356497,0.108679275700497,0.0014597528120502,0.000788761797031853,0.782754501086052,0,0,0.0277187797345496,0.00149754683899096,1.78800457265748e-06,0.00547657164797926,1.72225264222578,0.426310795246726,3.44221046249209
20021,"Faroe Plateau",2,"Northern European Seas",2,"Temperate Northern Atlantic",31,21,"Temperate",0.000267866270983248,0.261069358948056,0.0918179198588844,0.0454191309660857,0.000581933129228573,0.00059320198722301,1.07387810010045,0,0,0.0657354097710544,0,0,0.0044914301260598,1.98547693840045,0.583597678710546,4.11292897406946
20022,"Southern Norway",2,"Northern European Seas",2,"Temperate Northern Atlantic",33,22,"Temperate",0.00210390326604048,0.178930889666886,0.18280774098382,0.0770286478441371,0.00782470396884098,0.00743474975033029,0.511908281437245,0.000371079104423201,0,0.0983644586860542,0.00360593155086228,6.57045027055363e-05,0.0341101487269736,1.06715926156775,0.266781749790165,2.43849725322847
20023,"Northern Norway and Finnmark",2,"Northern European Seas",2,"Temperate Northern Atlantic",28,23,"Temperate",0.000727381750322659,0.120350213171349,0.126410229224213,0.053266086214753,0.00433290288118192,0.00409181407439354,0.50668124726489,0,0,0.0675486687123265,0.000317948229889628,3.87420153780888e-06,0.0164503418147435,0.945795681614791,0.268987176977095,2.11496356697604
20024,"Baltic Sea",2,"Northern European Seas",2,"Temperate Northern Atlantic",29,24,"Temperate",0.000972975428527265,0.004089733354971,0.0353301800826635,0.0304465587397339,0.0153911925881849,0.00398223661773044,0.00335935135845873,0,0,0.0128331328013792,0.0132859044033834,0.00154273190126638,0.0204637749820186,0.280113113191093,0.111942862260915,0.533753749343407
20025,"North Sea",2,"Northern European Seas",2,"Temperate Northern Atlantic",32,25,"Temperate",0.00116632257872055,0.171340860800155,0.0983192787025207,0.0503884938488371,0.0157714099412103,0.00419720046812898,0.287255112505355,0.000125945963989983,0,0.0466205257176121,0.0186122056129472,0.00338739059641453,0.017447770183074,0.677702813427601,0.27488526642756,1.66722059478601
20026,"Celtic Seas",2,"Northern European Seas",2,"Temperate Northern Atlantic",30,26,"Temperate",0.00138126259506387,0.193189739441418,0.0887374902984463,0.0420917251953622,0.00937870130756443,0.0032426713478792,0.728628914456606,0,0,0.0333336534454355,0.00954698574748055,0.00125880000519646,0.0181034598067801,1.45291664408922,0.520566929127255,3.10237698398532
20027,"South European Atlantic Shelf",3,"Lusitanian",2,"Temperate Northern Atlantic",40,27,"Temperate",0.000577777853185245,0.0562263238646738,0.0348541999810866,0.0364255304278479,0.00972162977642769,0.00221180076476537,0.620696981182632,0,0,0.0108404592435988,0.00726436176297857,0.0027952544786394,0.00725646643122638,0.848113399260451,0.373782102785843,2.01076629123561
20028,"Saharan Upwelling",3,"Lusitanian",2,"Temperate Northern Atlantic",38,28,"Temperate",0.000169726909056738,0.0446618607861194,0.06529940556844,0.0865526696114729,0.00423001875785776,0.000418935084873815,0.483511103556108,0,0.000326646044734679,0.0036411755141618,0.00295539091581262,0.00066075838946936,0.00337772929906754,0.820622686497734,0.312817040508265,1.82924515195222
20029,"Azores Canaries Madeira",3,"Lusitanian",2,"Temperate Northern Atlantic",36,29,"Temperate",5.10383128714994e-05,0.00955790716909374,0.00732047407647015,0.0105414744341506,0.00102582712251075,0.000583191314335209,1.15132071196774,0,0.000123666317974448,0.00351721218428109,0.000683982393493504,0.000102094831519542,0.00188846732909657,1.75767344199894,0.768720066817087,3.71310956559978
20030,"Adriatic Sea",4,"Mediterranean Sea",2,"Temperate Northern Atlantic",0,30,"Temperate",0.00156758865370728,0.060862272052796,0.0270919369685766,0.0409307048523109,0.0298280807663169,0.00605696143275443,0.267757860350223,0,0,0.00197042214954031,0.024746346636795,0.00744325910471106,0.0262755775975288,0.46790447435114,0.178453050782183,1.14088853627823
20037,"Gulf of St. Lawrence - Eastern Scotian Shelf",5,"Cold Temperate Northwest Atlantic",2,"Temperate Northern Atlantic",23,37,"Temperate",0.00148229057267057,0.0511603173030246,0.0452068617681006,0.0194079542387129,0.00437571580477657,0.00253636120075326,0.232259300215896,0,0,0.0121237266827015,0.00241405146451319,0.00034952307999039,0.00995676381524795,0.611843426590684,0.212909599856546,1.20602589159983
20038,"Southern Grand Banks - South Newfoundland",5,"Cold Temperate Northwest Atlantic",2,"Temperate Northern Atlantic",25,38,"Temperate",0.000741204986350885,0.186647367660562,0.0904786991114565,0.03041563701549,0.00103633501803137,0.000586965003396543,0.667507364822727,0.00028434155622591,0,0.0119370704443115,0.000730325806377621,4.19428044989752e-05,0.00408190428489219,1.35034122382701,0.674606662840022,3.01943703562617
20039,"Scotian Shelf",5,"Cold Temperate Northwest Atlantic",2,"Temperate Northern Atlantic",24,39,"Temperate",0.000867490551076643,0.102839058388973,0.0642081731923358,0.0428922700036937,0.00275797322609696,0.00125650190751083,0.775642499442357,4.39841958063483e-07,0,0.0362449632736562,0.000401748418119272,1.81587069382384e-05,0.00695825792318151,1.2446205738377,0.699087402129718,2.97779550603224
20041,"Virginian",5,"Cold Temperate Northwest Atlantic",2,"Temperate Northern Atlantic",26,41,"Temperate",0.000690252583342014,0.0724470139695762,0.0230913056830659,0.0199271282045401,0.00950558343268063,0.00467133371921391,0.311981261679281,0,0,0.00266685799856445,0.00766378000573313,0.00174443320497531,0.0184621480027319,0.384408227608349,0.236903792302085,1.09416311758737
20043,"Northern Gulf of Mexico",6,"Warm Temperate Northwest Atlantic",2,"Temperate Northern Atlantic",20,43,"Temperate",0.000133933800910019,0.0271321168383535,0.0107213717002272,0.0256317225888058,0.00815580664772266,0.00155785568981251,0.346121404061088,0.000170263757554698,0.00227248606674258,0.000177774220178591,0.0105333969331218,0.00231902258918167,0.00601041830823542,0.568028543716454,0.194815934895267,1.20378205168948
20044,"Black Sea",7,"Black Sea",2,"Temperate Northern Atlantic",41,44,"Temperate",0.0006532543923124,0.0042508474246404,0.00385106430224361,0.0192761207409809,0.0126123483179947,0.00128325787980671,0.323264331423929,2.02899304245605e-05,3.65034278157764e-05,0.000989563924167988,0.0110320797117345,0.00325678953675565,0.0076200389702889,0.610087395734415,0.177387271635736,1.17562115653961
20045,"Sea of Okhotsk",8,"Cold Temperate Northwest Pacific",3,"Temperate Northern Pacific",48,45,"Temperate",0.000137719626450723,0.2072658174573,0.0388177915054107,0.044996068744646,0.000658662266266235,0.000251412968016578,0.232696122589949,1.55740023498314e-05,0,0.000107501940574095,0.000573037232903606,0.00011581918345868,0.00242429551062831,0.406945769248779,0.223625297768387,1.15863089255006
20047,"Oyashio Current",8,"Cold Temperate Northwest Pacific",3,"Temperate Northern Pacific",46,47,"Temperate",0.000127487240444514,0.108498335477707,0.032846833425622,0.051712888604085,0.000898961631243124,0.000268801556755058,0.750287068368138,0,0,0.00449840890856795,0.0014039867069266,0.000531249854974994,0.00285492061813514,0.980795846175775,0.707025237061608,2.64175002389397
20048,"Northeastern Honshu",8,"Cold Temperate Northwest Pacific",3,"Temperate Northern Pacific",45,48,"Temperate",0.000921390952927805,0.0804022299924093,0.046630889140927,0.0602004308317095,0.0116751018383776,0.00322561153884582,0.841420378769128,0,0,0.00897224487824548,0.00784319013899968,0.00344135044411372,0.0115251739038481,1.04066664675159,0.459519162987572,2.57644380397869
20049,"Sea of Japan/East Sea",8,"Cold Temperate Northwest Pacific",3,"Temperate Northern Pacific",47,49,"Temperate",0.000628033814524495,0.0945898074927313,0.0393819824869996,0.0427293898561144,0.00615955671194991,0.00160790784503958,0.417105005864732,0,0,0.00216742457496377,0.00417173989901016,0.00144072884145451,0.00787516791553877,0.77228062724448,0.271538196313322,1.661675563548
20050,"Yellow Sea",8,"Cold Temperate Northwest Pacific",3,"Temperate Northern Pacific",49,50,"Temperate",0.00034107727509293,0.146386566866383,0.188942674438251,0.0680645095318676,0.0162211388521893,0.00316462206016629,0.122362893384865,8.82168256080791e-05,0,0.00109199879390956,0.0225731982858579,0.00479582864040335,0.0147764883129095,0.312815020012391,0.142140513844791,1.04376475099572
20051,"Central Kuroshio Current",9,"Warm Temperate Northwest Pacific",3,"Temperate Northern Pacific",42,51,"Temperate",0.00180314754767694,0.100863425345116,0.0654299218462442,0.0749623628621379,0.0141547064496621,0.00574792853705386,0.869717267430179,0,1.59784082656883e-05,0.0109188637617097,0.00897543900920127,0.00299483187608334,0.0229530860421302,1.37540450026073,0.4663124962629,3.02025395543701
20052,"East China Sea",9,"Warm Temperate Northwest Pacific",3,"Temperate Northern Pacific",43,52,"Temperate",0.000638940722610133,0.325070608328221,0.278246221142909,0.0944259845682942,0.0112757820471913,0.0048283441999979,0.436070629344552,2.70550969350844e-05,0.00968666823919451,0.00596171743317116,0.0125574128568137,0.00186409192274503,0.0195644058810388,0.834963932600579,0.343432795656363,2.37861458950061
20053,"Aleutian Islands",10,"Cold Temperate Northeast Pacific",3,"Temperate Northern Pacific",50,53,"Temperate",8.76866445044713e-06,0.0250975742717915,0.00386897234755152,0.0101608341642816,0.000301896530908077,5.55814421554266e-05,0.689953182493902,0,0,0.000248665041126253,0.000367482667366372,1.88895137760219e-05,0.000432346196102585,1.50046093912872,0.75226049009236,2.98323563266774
20054,"Gulf of Alaska",10,"Cold Temperate Northeast Pacific",3,"Temperate Northern Pacific",51,54,"Temperate",5.37980155035705e-05,0.0487158720997396,0.00661560449753853,0.0124688851104529,0.00209148083824836,0.000361888384720958,0.457174244195337,2.46282911030662e-05,0,0.00026599049234514,0.00118040068716245,8.04743052969451e-05,0.001947212643532,0.662124935072459,0.460755914779864,1.65386134218651
20060,"Cortezian",11,"Warm Temperate Northeast Pacific",3,"Temperate Northern Pacific",56,60,"Temperate",0.000334436140398823,0.0208115319004473,0.00319363252143217,0.0318461356882774,0.00536869035926575,0.000497202179505047,0.225388414372507,0,0.000825164646142174,0.00114346251512325,0.00470334417879467,0.00222914291340907,0.00544546287012879,0.349485345802384,0.104608035383652,0.755880002899169
20061,"Magdalena Transition",11,"Warm Temperate Northeast Pacific",3,"Temperate Northern Pacific",57,61,"Temperate",0.000155948554679855,0.026188595643458,0.00923197665132805,0.0889202261143119,0.00314881735536817,0.000138482153046774,0.816532563494242,0,0.00791765284533425,0.00363296829893959,0.00178546169300561,0.00058433713966774,0.00449846473141119,0.820470637287413,0.530059002767128,2.31326513241544
20062,"Bermuda",12,"Tropical Northwestern Atlantic",4,"Tropical Atlantic",67,62,"Tropical",0.000204965463703604,0.000240152172711539,0.000269622461108509,0.000826162815232017,0.00010781655363099,0.000260388621285341,1.20436083676306,0,6.9216633563737e-05,0.000385715214758998,0,0,0.000512367555674736,1.1116870363587,0.821946824203319,3.14087110822134
20063,"Bahamian",12,"Tropical Northwestern Atlantic",4,"Tropical Atlantic",66,63,"Tropical",0.000959199899087591,0.0112938848338487,0.0156851578301022,0.00534164298471462,0.000592149922927301,0.000703259405787882,1.10748747515427,0,0.00262094391382273,0.000887247047998488,0.00019222728587432,1.73420694102742e-05,0.00582292218906191,1.42521042865653,0.600556562746944,3.17737044283932
20064,"Eastern Caribbean",12,"Tropical Northwestern Atlantic",4,"Tropical Atlantic",68,64,"Tropical",0.000740387948411083,0.0120651478612653,0.0146414214105733,0.00887486974863306,0.00207627223936348,0.00144459472044661,1.17989305906622,0,0.00206164746440724,0.00308392866004262,0.000218985233808891,4.28795964415493e-05,0.00498634080328376,2.08051255886095,0.632151146718751,3.94279324012466
20065,"Greater Antilles",12,"Tropical Northwestern Atlantic",4,"Tropical Atlantic",70,65,"Tropical",0.0016447646800363,0.0249706766663988,0.0162631122732151,0.00874241746833081,0.0117818964723481,0.00165242899980404,0.972064911854937,0,0.00452646638908677,0.00066569072607707,0.00514524732377713,0.000899076690989856,0.0131487590766462,1.55025531901392,0.452085849475465,3.06384661527004
20066,"Southern Caribbean",12,"Tropical Northwestern Atlantic",4,"Tropical Atlantic",71,66,"Tropical",0.000750410030443019,0.0195123288406289,0.00564450424329035,0.0184064920718326,0.005701548949666,0.00138700096135,0.592808307114554,2.61265284019115e-05,0.000257501570746662,0.000814454257149048,0.00619590222825348,0.00162371509064341,0.00690214114704872,1.03773530516611,0.288632854982669,1.98639859217808
20067,"Southwestern Caribbean",12,"Tropical Northwestern Atlantic",4,"Tropical Atlantic",73,67,"Tropical",0.00153006911456272,0.0181440539526547,0.0139215452204701,0.00291585627061492,0.00562538138017166,0.00039561215362116,0.743986170493928,0,0.000193868322230357,0.000105811113416768,0.00411818130309909,0.00222585865566674,0.00540270155159726,1.2450931297458,0.358684878270638,2.40234311921821
20068,"Western Caribbean",12,"Tropical Northwestern Atlantic",4,"Tropical Atlantic",74,68,"Tropical",0.00430811437291552,0.0472472804279291,0.0284837359492436,0.013630772773017,0.00733633267747903,0.00130816359293566,0.717962153696848,0,0.00978823786605413,0.000391415400637566,0.00518419526674019,0.00259533782955177,0.0103258955490405,1.09871089089372,0.310885293609155,2.25815782001655
20069,"Southern Gulf of Mexico",12,"Tropical Northwestern Atlantic",4,"Tropical Atlantic",72,69,"Tropical",0.00023503234853533,0.0632988559460586,0.0395584171657202,0.0182804715585957,0.00563117755016313,0.000466297904262327,0.641900878743586,0.00118949796533965,0.0111461290257964,0.000692544441509922,0.0070282375859111,0.00252589848044892,0.00332687971026999,0.975143020420153,0.382921359263801,2.15334470141587
20070,"Floridian",12,"Tropical Northwestern Atlantic",4,"Tropical Atlantic",69,70,"Tropical",0.00298261306467658,0.0764532964672805,0.0372502821031246,0.0348832784846888,0.0190023874373115,0.00665217169444715,0.546619967531006,0,0.00499498625292109,0.000325071669285801,0.0122483392067478,0.00152424128350467,0.0196029029472794,0.708940007456293,0.315046093421738,1.78652563832452
20071,"Guianan",13,"North Brazil Shelf",4,"Tropical Atlantic",65,71,"Tropical",9.75779748735948e-05,0.0217579130948565,0.0057572882945401,0.00572406449289167,0.00309996139450015,0.00040116122294406,0.393099093534642,9.24562552363621e-05,0.00328050152417241,0.000262705702150699,0.00358736432085031,0.000598398378746569,0.00380757631521858,0.737407574341729,0.238011133169248,1.41698477022886
20072,"Amazonia",13,"North Brazil Shelf",4,"Tropical Atlantic",64,72,"Tropical",0.00013449565070184,0.0369188987793991,0.0229025923446392,0.01143224747468,0.00395903827853056,0.000286405508855487,0.265768905550492,0,0.0186530928884626,0.00160219289410595,0.00589001725986025,0.000863087751015444,0.00657570616674278,0.515251887241349,0.180355677589189,1.07059424461949
20073,"Sao Pedro and Sao Paulo Islands",14,"Tropical Southwestern Atlantic",4,"Tropical Atlantic",62,73,"Tropical",0,0.00391427170485252,0.00245744269382746,0.00268419142589323,0,0,1.13237527064884,0,0,0.00400393534439312,0,0,0,1.89612126234224,0.650360339844333,3.6919167102917
20074,"Fernando de Naronha and Atoll das Rocas",14,"Tropical Southwestern Atlantic",4,"Tropical Atlantic",60,74,"Tropical",6.54387971823354e-07,0.0104738091333435,0.00966911942640314,0.00780389296675883,9.66125162771522e-06,2.95176326332532e-05,1.08796939763937,0,0.0617224260310881,0.00719908794253067,0,0,0.00014406269646117,1.96134842218081,0.687518352948158,3.83388839310958
20075,"Northeastern Brazil",14,"Tropical Southwestern Atlantic",4,"Tropical Atlantic",61,75,"Tropical",0.000332288248294869,0.0651522556132276,0.0270836628468588,0.0192139038763329,0.00753200437620045,0.000888480461787192,0.580681663623741,1.53779905461695e-05,0.0502864616825154,0.00543797758219378,0.0100007590166414,0.00110340707671814,0.00370380711111238,0.950543521603079,0.327833415936379,2.04980898738607
20076,"Eastern Brazil",14,"Tropical Southwestern Atlantic",4,"Tropical Atlantic",59,76,"Tropical",0.00118129579116873,0.0474015510807881,0.0225437703076218,0.0122465741413289,0.00612453146113335,0.000809760021639006,0.660151085596919,0.00163149478896519,0.0229949294618803,0.0105797990326354,0.00560190322532729,0.000600325630443635,0.00346364322518702,0.717359427568662,0.404639617849097,1.91732970985812
20077,"Trindade and Martin Vaz Islands",14,"Tropical Southwestern Atlantic",4,"Tropical Atlantic",63,77,"Tropical",0,0.0111162642698839,0.0105855865507715,0.00816231756713861,0,0,1.15999273947752,0,0.0192109144373902,0.0117278069166512,0,0,0,0.922454672721788,0.824729702579911,2.96798000691266
20078,"St. Helena and Ascension Islands",15,"St. Helena and Ascension Islands",4,"Tropical Atlantic",82,78,"Tropical",3.13231173434343e-06,0.000153489532972509,4.52372029299284e-05,0.000838162099987639,1.80427955520626e-05,9.14046067300834e-06,1.08694405223885,0,2.58188509491371e-05,0.000815404945832817,0,0,0.000124069981384388,1.70086066329598,0.757855301459435,3.54769251289039
20079,"Cape Verde",16,"West African Transition",4,"Tropical Atlantic",75,79,"Tropical",9.6694115046223e-05,0.00200651303134758,0.000765888876671927,0.00435483133475614,0.000487621593793871,0.000128590050378241,1.14371399668276,0,0,0.00481868775279856,0.00011555410517547,1.67399248354568e-05,0.0016773207197977,2.0864902860617,0.714899779903443,3.95957251439302
20082,"Gulf of Guinea Upwelling",17,"Gulf of Guinea",4,"Tropical Atlantic",80,82,"Tropical",5.82191452207355e-05,0.0326564025421539,0.0160295431983932,0.0306380465593517,0.00525383986740609,0.000323344936557346,0.596359849742141,0.000137922219504927,0.0581646817859231,0.00432413187464711,0.00231477882349191,0.00051842180132026,0.00249575300273085,0.973643729554691,0.343259007868815,2.06617768065404
20083,"Gulf of Guinea Central",17,"Gulf of Guinea",4,"Tropical Atlantic",77,83,"Tropical",0.00152611930142532,0.0421915219789833,0.0471471761980922,0.0213045475585228,0.00619185226088292,0.000575085247391716,0.332069066571406,0.01721736971212,0.0855982188867381,0.0038923812653853,0.00233692032078577,0.000768836212577472,0.00432630113758359,0.481404535860996,0.124057106920772,1.17060704019832
20084,"Gulf of Guinea Islands",17,"Gulf of Guinea",4,"Tropical Atlantic",78,84,"Tropical",5.2364483693644e-05,0.00360773587727289,0.00294669649497011,0.00725333765661007,0.000283334801029391,4.92134896953338e-05,1.03514002069065,0,0.0735836182407615,0.00621360927687372,0,0,0.000846307509092793,1.62803851418896,0.6791893988274,3.43720414682509
20087,"Northern and Central Red Sea",18,"Red Sea and Gulf of Aden",5,"Western Indo-Pacific",97,87,"Tropical",0.000396580142166667,0.0236400075757566,0.0156432780853963,0.006588603612114,0.00292960814538448,0.00145814386428592,0.227621407117728,0.000163692942042224,0.000212648363079118,7.50191359363806e-05,0.000721642813604232,5.05555911054575e-05,0.00505011859023828,0.328943042725265,0.0548186347246082,0.668312983424407
20088,"Southern Red Sea",18,"Red Sea and Gulf of Aden",5,"Western Indo-Pacific",98,88,"Tropical",0.000508581665359111,0.0141951411661014,0.00635571359467314,0.00440307764743236,0.00433062291637679,0.000466319909329477,0.191604352812256,0,1.10695486948627e-05,0.000178989119447757,0.0019674869190481,8.55076093565271e-05,0.0066475877340544,0.273037731145924,0.061334619041321,0.565126801096802
20089,"Gulf of Aden",18,"Red Sea and Gulf of Aden",5,"Western Indo-Pacific",96,89,"Tropical",0.000219606079766473,0.0266083956886677,0.00911612327499106,0.011449221971713,0.00308530162999849,0.00017612646376345,0.516789084421134,0,0.0235563136819414,0.00634718383556392,0.000354424470868258,7.60940010857298e-06,0.00372676671594901,0.796408208034706,0.250693413579797,1.6485377770509
20090,"Arabian (Persian) Gulf",19,"Somali/Arabian",5,"Western Indo-Pacific",92,90,"Tropical",0.00047258217306261,0.0258811304961355,0.0222579082272224,0.0124023731588372,0.00544958465577308,0.00283860668977732,0.0944308720477093,0.00331921995572455,0.0299671676365336,0.000733660883484824,0.00390460778193944,0.00056702249867969,0.00786053066678497,0.166470767791609,0.0606409358767451,0.437196967827982
20091,"Gulf of Oman",19,"Somali/Arabian",5,"Western Indo-Pacific",94,91,"Tropical",0.000357626180393347,0.0440901708136714,0.0183397872337488,0.0125621215748542,0.0039000702310604,0.000974710543592549,0.393801849135432,4.28317158534649e-05,0.0242296998667659,0.00230332097664005,0.00091700921346288,4.62581859539164e-05,0.00498827514265811,0.652430333740627,0.194745104623096,1.35372916904143
20092,"Western Arabian Sea",19,"Somali/Arabian",5,"Western Indo-Pacific",95,92,"Tropical",8.3720840421286e-05,0.019420971491552,0.00691352304402216,0.0097550168675457,0.0017575392190683,0.000293844279867897,0.565129441892352,0,0.00214122028424332,0.00362600081064551,0.00045487027563668,3.05576356434492e-05,0.00255586067886919,0.974413270991619,0.295971221063853,1.88254705922804
20093,"Central Somali Coast",19,"Somali/Arabian",5,"Western Indo-Pacific",93,93,"Tropical",5.73503417610249e-05,0.0073246477574241,0.00266545478505423,0.00227778405087829,0.0026820697507268,0,0.597857966285598,0,0.000398985661287554,0.00194958801454509,0,0,0.00242579890001931,0.958665907522198,0.357769811361596,1.9340753616504
20094,"Northern Monsoon Current Coast",20,"Western Indian Ocean",5,"Western Indo-Pacific",89,94,"Tropical",0.00024320312409229,0.00557455163808897,0.002959654006617,0.00203557334995067,0.00281836184976297,2.1179872595438e-05,0.547800583126759,0,0.00364041759628976,0.00185742157151782,0.00169074386839738,0.000291406021758005,0.00316731096143136,0.882252182524572,0.298147731232057,1.75250031437232
20095,"East African Coral Coast",20,"Western Indian Ocean",5,"Western Indo-Pacific",88,95,"Tropical",0.000933920260165495,0.0218932459489267,0.0192121384642005,0.00546990186376211,0.00727188420403133,0.000293795931495799,0.458408127071844,0,0.00323056414787976,0.00127598333135768,0.00285133587309118,0.000334151103729193,0.00708821626534094,0.742509388795212,0.232297378508665,1.50307003108676
20096,"Seychelles",20,"Western Indian Ocean",5,"Western Indo-Pacific",86,96,"Tropical",7.42343359241281e-05,0.00245279864779878,0.000902114595655102,0.00865875230851879,5.00378313217013e-05,7.95969234649562e-05,1.0967382014617,0,0.00747815043242599,0.0119693877175571,1.94557091933023e-06,3.51325944902215e-07,0.000452849758093189,1.68969407258417,0.621443249918054,3.4399957398667
