"LME_NUMBER","OBJECTID","LME_NAME","Shape_Leng","Shape_Area","artisanal_fishing_combo","demersal_destructive_fishing_combo","demersal_nondest_high_bycatch_combo","demersal_nondest_low_bycatch_combo","inorganic_combo","invasives_combo","night_lights_combo","ocean_acidification_combo","ocean_pollution_combo","oil_rigs_combo","pelagic_high_bycatch_combo","pelagic_low_bycatch_combo","plumes_fert_combo","plumes_pest_combo","population_combo","shipping_combo","slr_combo","sst_combo","uv_combo","global_cumul_impact_2013_all_layers"
13,36,"Humboldt Current",442.599531459,253.06909724,0.000709609463587357,0.049026577470086,0.0301541828924436,0.100400181494119,0.00515256610848676,0.00397849308396607,0.000316564459368668,0.937783769453502,0.150675189912674,9.64675650329799e-07,0.00135885692461447,0.00244431785531651,0.00346138071042691,0.00103161108320526,0.0060565574638965,0.0918319392686195,0.0388953191736743,0.877493651271593,0.708833272145161,3.00960502383553
14,45,"Patagonian Shelf",143.260741385,137.364853087,8.7480380790721e-05,0.219265804924558,0.0433916313312367,0.0209612316035225,0.00307407562076585,0.0110866435606878,0.000367478854472828,0.707558475486359,0.0599428773040309,6.21662313664387e-07,1.44355540481131e-05,0.000163035865774252,0.00450841013022974,0.00155398960525193,0.00449637771057428,0.0562181162236935,0.196688959095191,0.968959061846629,0.676258769925458,2.97459745993
15,43,"South Brazil Shelf",70.1466398516,51.8759986797,0.000984975551318906,0.0826681615721911,0.0483865081281548,0.0162984761273702,0.00883504039997675,0.0250300029395636,0.00181874909214296,0.942738109852329,0.269590919653257,0.00181963311158896,0.0139350129658334,0.0110222040386337,0.0099591717608712,0.00113803246900904,0.00945660567725184,0.251534953375751,0.133616416024919,1.46177887172562,0.597995014494199,3.88860687010086
16,35,"East Brazil Shelf",76.585164469,89.2866091414,0.00124888104710407,0.107207221764311,0.0490200536746906,0.0301316245992612,0.0133125028512625,0.0126543133239457,0.000825144118965873,1.04421523207092,0.303503628013524,0.00066690617269934,0.0738283445083632,0.0136895780234197,0.0153965609490978,0.00168800075028708,0.00460797070208203,0.19243975110221,0.10294763508464,1.56899580172084,0.597584118844019,4.13396328915251
17,31,"North Brazil Shelf",149.532880708,86.1054665318,0.000214882102350483,0.0736598281634755,0.0392362817720552,0.0224111610894859,0.00733719742697735,0.00685518899819256,0.000402091487219905,0.842576781231554,0.197065559967155,5.10332168623626e-05,0.0272780149766884,0.00247315863136615,0.0100738498035118,0.00156601210714781,0.00970180576403108,0.125903343030483,0.300187672607325,1.60973243237584,0.533544804087294,3.81027110552161
18,61,"Canadian Eastern Arctic - West Greenland",1025.94764515,331.64437588,0.000737721847101318,0.153092602930549,0.018188283816059,0.00312725219835185,1.42388345605636e-08,0.00779779481715989,0.000100912026789663,0.591534243960238,0.0719133731529159,0,0,0.000153170267854042,5.28223868538299e-05,2.22928824187088e-06,0.00234615284103047,0.0538221204027379,0.0662339574651941,1.1327385003548,0.419959134276807,2.52180031974272
19,52,"Greenland Sea",478.515084359,347.560761191,9.41779156520821e-05,0.0507763458712335,0.022298019748219,0.0380508544302997,0,0.000319912910835719,1.016645197211e-05,0.916632695015089,0.0614000080218063,0,0,0.00187730763571248,0,0,0.000322845128124969,0.0453300169156674,0.0292620546882345,1.1297320873277,0.354935606983715,2.65104211564324
20,54,"Barents Sea",792.332999321,678.861124641,0.000235535797730766,0.170391680927673,0.176785267146345,0.0512899120651648,0.00215922263383053,0.0069670582760636,0.000860591596484526,0.82518073206351,0.0974763976431906,0,0,0.0253327683373976,0.000246408086693857,9.01640449561123e-06,0.00484715730078987,0.0928854766835727,0.0800392647369325,1.15247043996341,0.453407255447362,3.14058420781246
21,53,"Norwegian Sea",159.901810149,232.309781036,0.000362625015784793,0.140709198984592,0.121236791787639,0.061031234781409,0.00144119264980422,0.00780844451750634,0.0012065218214348,1.06794064098814,0.233946253976269,9.26378919128865e-05,0,0.0807175630598174,0.000471249229995936,7.53725795967827e-06,0.00684496613960158,0.16842695866518,0.0236918843793385,1.90047715984659,0.596217815387683,4.41263068594828
22,3,"North Sea",209.486402669,103.9652466,0.00194035007345437,0.378551127548119,0.19587938336605,0.100489333543627,0.0250471536234261,0.100670123118683,0.00607262799171395,0.615135852739352,0.465777109107062,0.000353744439151666,0,0.0887399653903401,0.0288331867878521,0.00416331535310188,0.0289381703514085,0.448775655145704,0.361320733315465,1.43807354415697,0.586029923814649,4.87479128662362
23,1,"Baltic Sea",219.326402059,61.9500208262,0.00327740357510611,0.0192040902187557,0.135460375668852,0.10852106472475,0.0551468792006343,0.22886366979748,0.0109845027265683,0.0122111918762585,0.457334386515094,0,0,0.0450899693296887,0.0525825306377061,0.0057953827938961,0.0686195838475794,0.355490537156326,0.706402925356386,0.99028508404076,0.391105902970883,3.64637548690651
24,6,"Celtic-Biscay Shelf",214.311375288,98.7623489389,0.00279925634081465,0.196113159830805,0.125782004979462,0.0610872731650206,0.0190157998201149,0.0620501450882034,0.00485580569741385,0.873917056382127,0.336876149638969,0,0,0.0418146768470956,0.0188435544179391,0.00469487581169351,0.0261913622845082,0.402922340997094,0.138912181165088,1.66962277210676,0.650562117699118,4.63606053275202
25,14,"Iberian Coastal",57.193046581,32.6491639373,0.00110871332719784,0.137831491504496,0.0888247316949865,0.0902342649107698,0.027956713044026,0.0319416028654853,0.00497843190792848,1.03645954641036,0.504549000127405,0,0,0.026391893322345,0.0181649008169195,0.00603623623523856,0.0163868048404357,0.407914918093778,0.0526806360960752,1.47801657828358,0.639220041989977,4.56869651192036
26,13,"Mediterranean Sea",350.629348915,256.745168483,0.00163048107858489,0.0730415646725159,0.0671435614383896,0.0559377858913951,0.029661706980683,0.0383095921428586,0.0048453737488281,1.05529147930625,0.477720815150253,0.000265704913174668,0.00184982894100273,0.0114328606314194,0.0196048023805894,0.00487417644315097,0.021679854637556,0.381566949339823,0.083803450833782,1.64705967370297,0.544749251737863,4.52046891692413
27,17,"Canary Current",96.4037842891,100.884476333,0.000296981394253606,0.0715356817032215,0.102579851171119,0.117785804911638,0.00775281636135022,0.00720362525755719,0.000706072093595319,1.04758019834497,0.403667832432144,4.96037491576058e-05,0.00517847213353394,0.00635058111325937,0.00410205762516827,0.000821526980690575,0.00595635204982183,0.28951988547597,0.0731365171854783,1.82104621974953,0.662034181658107,4.62730427651409
28,32,"Guinea Current",156.97120198,156.534240177,0.000987049953892629,0.0565726577568912,0.0620673359165696,0.0367534505679226,0.00817360427491933,0.0139674533076847,0.000261411734705196,1.03793126822245,0.224447023450509,0.0130919202084852,0.107410768924896,0.00836703116541201,0.00292064651020535,0.000687005906366088,0.00424491881267858,0.149731467218282,0.0955375894165476,1.67240031735719,0.567437330458721,4.06299028420212
29,37,"Benguela Current",81.6751243416,128.348959069,0.000196211269188981,0.042180052732114,0.0251300051734062,0.0665614525447163,0.0047289136992346,0.00416540946666047,0.000255738789209925,1.04720482752566,0.169791338586788,0.00099079438539653,1.12030506051877e-05,0.000772083487983181,0.00126519846297563,0.000339658307321551,0.00219048074334555,0.123388896236888,0.0224525670685539,1.54437494594632,0.639130922271008,3.69513072764337
30,40,"Agulhas Current",194.802316146,232.569655933,0.000670319732179214,0.0395649241416558,0.00885378114751491,0.0169264442107399,0.00806737383427805,0.0049090616690301,0.000168280249565248,1.09389653684826,0.15632333744671,8.27298193015287e-06,0.00331803293259602,0.00540612888911716,0.00269666971580914,0.000404281863736014,0.00577728671172421,0.101149989345623,0.0619376141950965,1.68604147073546,0.641300430656225,3.83742027520113
31,33,"Somali Coastal Current",70.2530544347,68.5710741963,0.000974742383437863,0.0209513727938253,0.0233514137979702,0.00723883881005257,0.00987027613585021,0.00506737609419587,0.000267868787986341,1.03635141955952,0.0475208518029895,0,0.00723713773376545,0.00236100277146993,0.00343916516609607,0.000492836207388343,0.00775815013479004,0.025021245487701,0.0501934173723464,1.67171660538112,0.524067635578969,3.44388138830075
32,22,"Arabian Sea",200.00884632,333.7834462,0.000440085216908076,0.0846775433524274,0.0561346166081692,0.0404830653602516,0.00850627176062219,0.0167494668782282,0.00113500277778782,0.999139195502123,0.312086512825808,0.00120270022983655,0.0218315461962219,0.0180864012070261,0.00715412990348525,0.000548789951535628,0.0055474200433558,0.207846013600299,0.0841329425682705,1.64522214271045,0.60990671487113,4.12083057031974
33,23,"Red Sea",69.405100556,40.0309910175,0.00189859106057172,0.0874716656807208,0.0526083891185449,0.0251694765255838,0.0154952565519995,0.0352258717289303,0.0029886803226455,0.942343963252466,0.266380752988798,0.0003927198778781,0.000542168049052441,0.000550396351639767,0.00550155931117506,0.00027030589416608,0.0207862709769382,0.216478956953994,0.314021480687204,1.36273065728742,0.25811256531499,3.60896972677897
34,27,"Bay of Bengal",219.637122077,304.148625172,0.000900296339885641,0.14687322676846,0.117098254412088,0.0711964419346499,0.0117520397413991,0.0075254647218143,0.000561494153998986,0.984916672768242,0.123531301436752,3.10224593326033e-05,0.100158104034315,0.0288523895169713,0.0137527401027397,0.00144233613302257,0.00944489631618581,0.0776565560093306,0.105561104542014,1.58777288141365,0.608863692227446,3.9978909531328
35,30,"Gulf of Thailand",46.0178699013,31.8646652723,0.00217142509704382,0.431763774598564,0.342874268901599,0.162341617082803,0.0245155525124221,0.0395281850930226,0.00277911219794188,0.484327553487284,0.252160299965381,0.00060151852037858,0.000102213709877922,0.00429801213402425,0.0350052878940034,0.0069447588315823,0.0209766247145543,0.190749802339601,0.658165351189147,0.991442279885307,0.380625249953174,4.03137290205261
36,26,"South China Sea",205.956314988,264.397357309,0.0012600634731431,0.337151252896063,0.315209903404519,0.132906174631738,0.0108985932683967,0.0146423301027062,0.00140778618015732,0.892110564737468,0.304837916928617,0.0010798942625975,0.0104832654941975,0.0301417256006956,0.0160101194475918,0.00220694759901565,0.0121235041760036,0.243564475758906,0.244773333851451,1.33836500148938,0.513701271840152,4.42287414619848
37,29,"Sulu-Celebes Sea",156.109845944,82.9719894869,0.0139730302206164,0.216758614846753,0.300071680856433,0.145384248397102,0.0212901056861961,0.0216608012873174,0.00118926631768296,1.04898840245884,0.160735688810051,5.44194399406121e-06,0.00244573709117991,0.0502411750395074,0.0129389462973307,0.00159262012057081,0.0373161931082785,0.111626220097519,0.174715720685694,1.45094681479439,0.474209623399653,4.24609036394407
38,34,"Indonesian Sea",284.654572553,184.897965208,0.00600018402848778,0.256759067829444,0.177774023446985,0.141215284654111,0.017273315974758,0.0132026749190244,0.00071236806354348,0.892450286361343,0.13755790341528,0.000346871930290483,0.0025085487741223,0.0398293654338406,0.0155134189301639,0.00178583973207759,0.0233625240375403,0.0916877124814108,0.309247755858982,1.17020137655884,0.45509740269358,3.75252595634558
39,38,"North Australian Shelf",103.681587973,64.9206989499,6.44517309190985e-05,0.0678189843151795,0.0329001199077215,0.0227901518794405,0.00146058108570725,0.00963332287228195,0.000156797093822398,0.532922855777777,0.0933091756778566,0,0.00277573144655785,0.0133532305495875,0.00863094306010274,0.000354614352841846,0.00347763869962589,0.08271148164157,0.648421481892655,0.510524316407649,0.512199936412066,2.54350580590832
40,39,"Northeast Australian Shelf",71.0359948408,109.050873088,0.000471108848235568,0.0123125906667203,0.0061398218227197,0.0308296204160904,0.00117691097803054,0.00695887931356471,0.000191282289283918,0.988727616053965,0.192332242717695,0,0.00184854452590426,0.0400897536279256,0.00310016065427681,0.00014921948484131,0.00263905585372404,0.119544294877863,0.260584424553464,1.26040343580324,0.488558980582632,3.41605797056202
41,42,"East Central Australian Shelf",52.713869716,60.6370155002,0.00184734930083397,0.0191060395510843,0.00813701549985341,0.0128232303678631,0.00542539138718622,0.0024586261514726,0.000709663366537176,1.12850256640991,0.271561864363322,0,0.000399977617638489,0.0128153081213177,0.00470047047167431,0.000455914730917861,0.00584073166947613,0.181148765705872,0.0457732554727483,1.65309427841097,0.721834579993625,4.07663503525283
42,46,"Southeast Australian Shelf",106.976592461,127.89582666,0.000411807880648035,0.0138425591111995,0.0096710332600823,0.00260617035756824,0.0015422509657316,0.00712624077437887,0.000258288270254208,0.97974512777333,0.131329671187906,7.23572784010078e-05,0.000188169718213661,0.000621434603943007,0.00331683135247042,0.00050010965787669,0.00420966400469738,0.0934957260268509,0.0749929551772903,1.4928286674308,0.716223092394651,3.53298217959493
43,48,"South West Australian Shelf",86.0917820857,100.611490228,0.000207519885907908,0.0192000934886491,0.020863457926787,0.00407186660641874,0.000731623683837417,0.00768809651869106,0.000146461027837563,0.933726372164164,0.13736837656938,0,0.000519360071294723,0.000964479608624089,0.00483513768710652,0.000536118622634372,0.00272136651787057,0.0906594943327875,0.146816674115782,1.71074932568661,0.681016236519769,3.76282209512811
44,49,"West Central Australian Shelf",46.1564249265,53.2019209662,9.70017838312171e-05,0.00895654604679262,0.0116631762833624,0.00338365854152278,0.000799211379517886,0.00660530460967343,0.0001484587145482,1.02907028918999,0.240590662882586,0,0.02887167243744,0.00138424090997732,0.00302938247076303,0.000506398585256295,0.00208119754868357,0.169623813209751,0.121847833462496,1.54510499654442,0.696903438220388,3.87066731354078
45,41,"Northwest Australian Shelf",69.5862295254,77.3480637124,5.59369500444682e-05,0.0446025695984027,0.0246891791913976,0.00987342687920995,0.000297847448004052,0.00691823984847736,0.000144891713538166,0.931942408919496,0.204720203618467,0.000151274764217966,0.0202817228688297,0.00189033025737936,0.00138048931405752,5.56346953704995e-05,0.00192475531508288,0.160449173514833,0.227766153989237,1.49146185289886,0.553433539191506,3.68203965033992
46,44,"New Zealand Shelf",167.460004981,103.144035896,0.000551696553255929,0.103382495859095,0.0264313399245148,0.00945678650232193,0.0114386631165036,0.00914535913424852,0.000532016364161704,1.00087624436618,0.145092688597074,0,0.000433157632015076,0.000368752861151461,0.00889102719308513,0.000651480209760102,0.00834767441138021,0.115808670970965,0.0660256294344465,0.734638980371164,0.509825928883533,2.75189860293743
47,18,"East China Sea",105.073242794,72.6529205175,0.00148202569229316,0.557967846545638,0.475939892566407,0.165176670709611,0.0180879358791637,0.0279224636708025,0.00631898560678795,0.776251109291729,0.397349589279964,4.22307355371975e-05,0.02077929306775,0.0113605461643811,0.0194570573010405,0.00306022032497897,0.0291532950949208,0.424733782119399,0.250995944465108,1.45536339099016,0.580299818159409,5.22174208712033
48,16,"Yellow Sea",78.7923842408,44.3132494265,0.000909199909438058,0.452414956579394,0.602012564629535,0.210650146819785,0.0480118407015046,0.0627258148081327,0.0072241313748315,0.378540460744935,0.436930020978259,0.000269760803578607,0,0.00338823049263164,0.0672085486854799,0.0141454859391509,0.0369982227083142,0.373185362383217,0.635169365710727,0.972859307878865,0.440231183265045,4.74287460750531
49,15,"Kuroshio Current",123.339378667,125.306929211,0.00144358697782169,0.1095710570155,0.0879644680554518,0.0764181864421971,0.00930095770768142,0.0240586529033648,0.0024390447827256,1.09745158901147,0.393514719022439,0,0.0107636126517009,0.0185397664612159,0.00616974562378329,0.00198960555132132,0.0115760762764412,0.270354303837173,0.0350188099247199,1.53248863955509,0.626198002425115,4.31526084281879
50,7,"Sea of Japan",89.0782788957,106.472323797,0.00119941841723284,0.191437509484374,0.0823480131623131,0.0867524323269034,0.0120110829616992,0.0233604296270752,0.00233662189951652,0.848247976565782,0.268796384695976,0,0,0.00441004110216864,0.00815626670246725,0.00280940192797678,0.0124967097715381,0.190363803774914,0.050276354068798,1.57609370107665,0.552293233263592,3.91338937854744
51,8,"Oyashio Current",55.9878855219,61.2565278967,0.000163919108170121,0.0738359765854224,0.0316758148978634,0.0433317595618306,0.00135622023363491,0.00171085618929081,0.00017745195159519,0.783240071995803,0.342230885298143,0,0,0.00601786082078269,0.00192831153091897,0.000785352647478778,0.00265583370853758,0.222200658273106,0.0214760170561735,0.913321934690709,0.7628029775464,3.20891189393015
52,2,"Sea of Okhotsk",145.932989028,213.796584333,0.000215271642223163,0.445529756867302,0.0934138331741552,0.103608253739685,0.00107828752958291,0.00207508881166439,0.000244113089302779,0.622280913846518,0.131958113884824,1.60457294718531e-05,0,0.000488801307815367,0.0010163661090018,0.000197239017586817,0.00301637858189236,0.100535422670536,0.0678343451155972,1.01730135161251,0.556506929109588,3.14731653010611
53,58,"West Bering Sea",92.8922586399,111.532476931,9.70236346259523e-05,0.0768712090977814,0.0173534954093627,0.0604541006608282,0.000647670581664773,0.000560834510859491,7.3527526591535e-05,0.653319241056896,0.143112975810323,0,0,2.01991419532653e-07,0.000261052296559248,1.21136345555475e-05,0.00251376315959174,0.0874613927375335,0.0237670276223001,1.69106098504973,0.687224803092743,3.44479144617882
54,66,"Northern Bering - Chukchi Seas",272.470983926,332.631346265,4.40750128441198e-05,0.113418736459213,0.0217839220265704,0.0146412810354548,0.000598603838491873,0.00320474873900365,0.000173987628723919,0.46423466935939,0.0334757698020937,0,0,4.66629944558152e-05,0.000860610631116176,0.000112084698904637,0.00175112868966664,0.0254563092922738,0.173695105591746,0.707904914667045,0.362869425838683,1.92427204025256
55,63,"Beaufort Sea",478.747079769,292.450949135,2.05729349463877e-05,5.45009473726424e-05,9.95768990987996e-06,0,9.56599474197371e-06,0.0037022510187474,0.000170395447895592,0.537587492461466,0.00575005217722435,1.0583210200283e-05,0,0,0.000752476085805047,4.40050461007976e-05,0.000263469277818095,0.00258392700466698,0.0390069155159452,0.226705742480807,0.108796327610049,0.925468233440656
56,57,"East Siberian Sea",89.9686448936,187.920184554,1.5877103278404e-05,7.91217941621402e-07,1.75997146231151e-07,0,0.000592512660369677,0.00133365664191162,6.33290855709053e-06,0.358248138990565,0.00142046971794749,0,0,0,3.66079305186127e-05,8.06357553657738e-07,0.000545981684691639,0.000743528070920887,0,0.281219781000095,0.373560481580994,1.01772514373184
57,56,"Laptev Sea",370.641941298,303.977692922,8.49718660983324e-06,0,0,0,0.000793705511472593,0.000322438637921293,1.59204079853914e-05,0.249461664893334,0.000354587196541739,0,0,0,0.000405908266011232,5.25634568204144e-05,0.000829712462340337,0,0,0.20843406551723,0.170235299932575,0.630914361607781
58,55,"Kara Sea",417.116801326,353.201183396,4.02346595772975e-05,0.00109368055006378,4.93759476744705e-05,1.49077637820355e-05,0.00120087399777988,0.00126712496809552,7.84001214278813e-05,0.489515862705346,0.0183039035523404,5.88446806353532e-07,0,0,0.000434415694363746,0.000122737987803416,0.00315101920553413,0.0121277285398822,0.241547726303465,0.496274298160443,0.295389464053404,1.56061233894913
59,51,"Iceland Shelf and Sea",138.480688598,97.1401215956,0.00068713569002324,0.241273392451932,0.198853791605173,0.153037921862042,0.00144973339864644,0.011324014118536,0.000665837248518152,0.949283222469969,0.209858855250914,0,0,0.0539225352505604,0.00165785246203114,1.9172588392178e-06,0.00537370379554537,0.198992984200228,0.0389241480286723,1.86669077110487,0.467122631254995,4.3991204533777
60,50,"Faroe Plateau",29.0561994456,17.6144005623,0.000452806432535329,0.358686282282538,0.0436344115833496,0.0174319426129403,0.00102824019658914,0.0165047012992038,0.000678930005156312,1.07386619780488,0.271741864377097,0,0,0.0118800998171323,0,0,0.00672335234759596,0.246442498605915,0.0246162181330627,2.15630696920062,0.557656821887712,4.78765132338685
61,47,"Antarctica",1686.15672841,1341.22332028,0,0.00228332073314243,0,0.0108235681300478,0,0.000201779014572205,0,0.401474794520164,0.0083750272323322,0,0,0.00215992210220073,0,0,0,0.0057075644920661,0.0633868816751135,0.252229979788065,0.13829961597474,0.884942458723613
62,11,"Black Sea",84.745092942,51.5342804486,0.00181511359813942,0.012601684367314,0.0117388081661015,0.0570456768014905,0.036195962225061,0.0409923095291517,0.00249122168069047,0.960095502172373,0.435420024235265,6.03536725209729e-05,0.000108758880641339,0.00294308772724953,0.0318700619871188,0.0093947707090304,0.0174044283578079,0.334229124991654,0.175454227829204,1.81915818914217,0.526899047641028,4.47591834682932
63,62,"Hudson Bay Complex",391.717406389,209.464313318,7.10209613215965e-05,0.000529545475601605,4.2146389279806e-05,1.08909284569045e-05,0.00125654606792327,0.0028236104929696,0.000149526037624783,0.320079748447245,0.0328156646902793,0,0,6.56170772841964e-07,0.0024419149412566,0.000547739164875158,0.00133865567581245,0.0292306108633986,0.27346961568775,1.07588552259493,0.582511761503705,2.32320516319588
64,65,"Central Arctic",760.568294359,3181.18885474,0,0.000368417478616959,6.87525855984089e-07,3.94341822490093e-07,0,0,0,0.725993523918022,0.00234135241774868,0,0,0,0,0,0,0.00131973430026296,0,0.0115677564287869,0.00273645609077393,0.744328321959539
65,59,"Aleutian Islands",71.345688951,28.6336746047,7.07917754654559e-06,0.0857355019786926,0.00980082376641247,0.0211710549838748,0.000565414395339095,0.00532075186481023,6.23422463695307e-05,0.644485143397008,0.218511830736367,0,0,0.000433646649066107,0.00127070376861016,6.65164395845256e-05,0.000555615836566042,0.144786293970461,0.0329667834799631,1.2858364347113,0.597133253142484,3.04870922259083
66,64,"Canadian High Arctic - North Greenland",1059.50134216,297.732265258,8.91208810714199e-05,0.000175103812600364,4.17629879610288e-05,3.32530544258787e-05,2.01632445315688e-08,0,0,0.432411570569002,0.00126505035748646,0,0,0,6.45340367389232e-05,4.8403450830287e-06,0,0.00119950965728257,0.000818133857353998,0.0772185760640716,0.0504139989685875,0.563735474797671
