"ECO_CODE","ECOREGION","PROV_CODE","PROVINCE","RLM_CODE","REALM","ALT_CODE","ECO_CODE_X","Lat_Zone","demersal_destructive_fishing","demersal_nondest_high_bycatch","demersal_nondest_low_bycatch","global_cumulative_impact_dif.gri","night_lights","oil_rigs","pelagic_high_bycatch","pelagic_low_bycatch","plumes_fert","plumes_pest","population","sst","uv"
20015,"East Siberian Sea",1,"Arctic",1,"Arctic",15,15,"Polar",-1.53263980818023e-05,-3.35136629824582e-06,0,-0.155776337034035,-4.5415343215612e-06,0,0,0,3.59281415204726e-06,3.06470245287415e-08,-8.80252906755076e-05,-0.204699627678623,0.049030912626833
20016,"Laptev Sea",1,"Arctic",1,"Arctic",14,16,"Polar",0,0,0,-0.0173847974073744,3.28055061874696e-06,0,0,0,1.95881206791589e-05,5.58041623668209e-06,-0.000873968268973674,-0.0345744015952766,0.0180351240765222
20017,"Kara Sea",1,"Arctic",1,"Arctic",13,17,"Polar",-0.000199801118696751,-4.92817913236089e-07,-6.74263835505085e-05,-0.133228953429636,2.43956688834383e-05,1.44749687239696e-07,0,0,1.89895080673113e-05,1.50038973828492e-05,-0.000413775412283325,-0.123675738268387,-0.00893025392293997
20018,"North and East Barents Sea",1,"Arctic",1,"Arctic",11,18,"Polar",-0.0615187220411839,-0.0513790281198937,-0.0154316907691626,-0.184592524382585,3.87701764710881e-06,0,0,-0.00120784453519526,2.76143445050941e-06,5.79018400141828e-07,2.86893812751659e-05,-0.0554300245939312,0.00033888018652172
20019,"White Sea",1,"Arctic",1,"Arctic",12,19,"Polar",-0.0487728437513381,-0.0945250529385312,-0.0394141111614704,-0.0337434353817246,8.93951080753429e-05,0,0,-0.00150948423493706,0.000877229404014643,3.42116818069594e-05,0.00284577572273912,0.00676201002078049,0.13986942943609
20020,"South and West Iceland",2,"Northern European Seas",2,"Temperate Northern Atlantic",27,20,"Temperate",-0.0813305832875802,-0.0487987187805711,-0.0310296824237713,-0.146915262746175,2.27251253670261e-05,0,0,-0.0158240721530628,4.44572204348702e-05,2.67927811729755e-07,-0.000251664222724342,0.120538306379439,-0.090286300551456
20021,"Faroe Plateau",2,"Northern European Seas",2,"Temperate Northern Atlantic",31,21,"Temperate",-0.116288507967456,-0.0495528852310205,-0.0238162291934834,-0.310205011447171,0.000104448634079705,0,0,-0.0364452921250598,0,0,1.45263525614744e-05,-0.0581654740936434,-0.0260555971785793
20022,"Southern Norway",2,"Northern European Seas",2,"Temperate Northern Atlantic",33,22,"Temperate",-0.042824067247283,-0.0417863516250627,-0.0185122853013404,-0.0787754593819638,0.00189851192545066,-0.000247116100692122,0,-0.0271699325456686,0.00184578067494796,6.19537325687185e-05,0.000587540188385538,0.0146013093555544,0.032769194934635
20023,"Northern Norway and Finnmark",2,"Northern European Seas",2,"Temperate Northern Atlantic",28,23,"Temperate",-0.0448091057942515,-0.042316834285673,-0.0190054509560182,-0.145355604952213,0.00180416285302914,0,0,-0.0215038143820945,-0.000389737430773535,-2.75929238742809e-06,0.000511626406790362,-0.0246500225670619,0.00500633282713598
20024,"Baltic Sea",2,"Northern European Seas",2,"Temperate Northern Atlantic",29,24,"Temperate",-0.00826387218057736,-0.054581787577532,-0.0366351095771275,-0.0487905592418665,0.000248535677751149,0,0,-0.0209852151219493,-0.000607903116459713,0.000902037030213112,0.00033154228521813,0.118167771428656,-0.0473665580936058
20025,"North Sea",2,"Northern European Seas",2,"Temperate Northern Atlantic",32,25,"Temperate",-0.0828604176240316,-0.062211856785238,-0.0306439203127866,-0.169295914132066,-0.000155638867292978,-0.000171860501096544,0,-0.0252050164528687,-0.00127273733082388,0.000164381768245227,0.000246948145714285,0.0290140186630664,0.00380018243425584
20026,"Celtic Seas",2,"Northern European Seas",2,"Temperate Northern Atlantic",30,26,"Temperate",-0.0665558852802328,-0.037058690420743,-0.016220883117787,-0.0774445891490094,-0.000124393006089321,0,0,-0.0160792599000586,0.00165024604039601,0.000143987617843514,-4.73678496170745e-05,0.0739622485999192,-0.0171145912138189
20027,"South European Atlantic Shelf",3,"Lusitanian",2,"Temperate Northern Atlantic",40,27,"Temperate",-0.0120647567977028,-0.00862386280081933,-0.00657790075944593,0.644925376451312,-5.15495747719514e-05,0,0,-0.00367973589151141,-0.00109680774531861,-0.000391254319299411,4.56448423198621e-05,0.692140796607906,-0.0147751996324338
20028,"Saharan Upwelling",3,"Lusitanian",2,"Temperate Northern Atlantic",38,28,"Temperate",0.000359315896132835,0.00133209133898165,-2.52786932093013e-05,0.382794182907407,-1.31596591852033e-05,0,6.29443927928864e-05,3.05513923458265e-05,-0.000725530838666449,-0.000802256600770186,-2.91342116733786e-05,0.365355292544079,0.0172493479565817
20029,"Azores Canaries Madeira",3,"Lusitanian",2,"Temperate Northern Atlantic",36,29,"Temperate",-0.00103325157638492,-0.000357818995844819,-0.000679573243488459,0.120966767678746,-8.07758824795833e-06,0,-5.00009149947492e-06,-0.000328596853972255,-0.000214595061977364,-2.47769260983971e-05,1.11670688958902e-05,0.11006691176605,0.0135403792702182
20030,"Adriatic Sea",4,"Mediterranean Sea",2,"Temperate Northern Atlantic",0,30,"Temperate",-0.0367769494329879,-0.0217704386396384,-0.0248213406503238,-0.333955534914155,-4.21052614089244e-05,0,0,-0.00189015317995571,-0.00620410647655482,-0.00169814287705554,-0.000291981883370284,-0.210470967519717,-0.0299893567275489
20037,"Gulf of St. Lawrence - Eastern Scotian Shelf",5,"Cold Temperate Northwest Atlantic",2,"Temperate Northern Atlantic",23,37,"Temperate",-0.0242163326549396,-0.0222173762540009,-0.00909713740785055,0.19928902953899,-0.000139642388311993,0,0,-0.00697104621724028,-0.00019748009584693,0.000116745036336918,-0.000213329967262333,0.267364539107615,-0.00513990929337422
20038,"Southern Grand Banks - South Newfoundland",5,"Cold Temperate Northwest Atlantic",2,"Temperate Northern Atlantic",25,38,"Temperate",-0.0394539371126993,-0.0215451718127431,-0.00798533684346778,0.223443957784721,-8.01854587776522e-06,-1.42570150994751e-05,0,-0.00377299395902698,0.000468164369121611,3.2442525159482e-05,-6.23199515328112e-05,0.372972184465115,-0.0771867991455576
20039,"Scotian Shelf",5,"Cold Temperate Northwest Atlantic",2,"Temperate Northern Atlantic",24,39,"Temperate",-0.019345854829925,-0.0132710383736859,-0.00769454640091075,-0.0689530784847181,-0.000211282028187606,0,0,-0.00814239137613392,-0.000343721190322329,-9.77374391104477e-06,-2.70767526425052e-05,0.00302662872209999,-0.0229340241937236
20041,"Virginian",5,"Cold Temperate Northwest Atlantic",2,"Temperate Northern Atlantic",26,41,"Temperate",-0.0216216796407278,-0.00951046212067241,-0.00657493940790255,0.235807568521187,-0.000606646998084158,0,0,-0.00131408927811177,-0.000960629960494544,-0.000156068256545859,-0.000584597516520637,0.271616000350039,0.00552068158958895
20043,"Northern Gulf of Mexico",6,"Warm Temperate Northwest Atlantic",2,"Temperate Northern Atlantic",20,43,"Temperate",-0.0114884203892188,-0.00473624898536386,-0.00829226223674752,0.0873181204477835,-9.51609481501076e-05,1.70876542874289e-05,-0.000986723417806463,-9.60195216215183e-05,-0.000577479354183664,0.000109273753516451,-8.71622657673062e-05,0.119030036326498,-0.00547879978020255
20044,"Black Sea",7,"Black Sea",2,"Temperate Northern Atlantic",41,44,"Temperate",-0.0224398606081528,-0.0192953028640128,-0.0539152599892046,0.131737354697414,6.22917284513281e-05,-0.000106730298254007,-0.000189450841360919,-0.00589744424368788,0.00253588881342789,0.00189499165206497,-0.000242212209211441,0.242241091209348,-0.012910646789607
20045,"Sea of Okhotsk",8,"Cold Temperate Northwest Pacific",3,"Temperate Northern Pacific",48,45,"Temperate",0.0677696545442936,0.0200731967910731,0.0201764428305821,0.38319591930148,5.92816247856778e-05,-1.68839635162853e-05,0,-2.43254349242144e-05,0.000130549826177901,-3.58893583147449e-05,0.000160723072647589,0.230175560106034,0.0447276070462778
20047,"Oyashio Current",8,"Cold Temperate Northwest Pacific",3,"Temperate Northern Pacific",46,47,"Temperate",0.0110080469793356,0.00267742354446675,0.00453109863071223,0.663877877731136,-2.04949718274788e-05,0,0,-0.000323605924690603,0.000146899046533087,-2.64611895643671e-06,-4.61987344872444e-05,0.613478997185445,0.0324283598311014
20048,"Northeastern Honshu",8,"Cold Temperate Northwest Pacific",3,"Temperate Northern Pacific",45,48,"Temperate",-0.0124098462135494,-0.00952394985316092,-0.0104702683777385,0.0419044869744299,-0.000139216572100176,0,0,-0.00221012046553787,-0.00109568384359783,-0.000528442204012071,-0.000624629621415172,0.0866977132140436,-0.00779106939367816
20049,"Sea of Japan/East Sea",8,"Cold Temperate Northwest Pacific",3,"Temperate Northern Pacific",47,49,"Temperate",-0.00413157104033095,-0.00645367868341403,-0.00113416392076906,0.0370238874841971,-0.000149773905395625,0,0,-0.000702425964397587,-0.000491755902126993,-0.000134787394185097,-0.0001270519744161,0.0638939100117623,-0.0135448136682041
20050,"Yellow Sea",8,"Cold Temperate Northwest Pacific",3,"Temperate Northern Pacific",49,50,"Temperate",-0.0288353430544774,-0.0337458035428292,-0.0138848808074641,0.0356813874488746,0.000238297301179241,-0.000126216075060152,0,-0.000430000847444254,0.00170344872805976,0.000624525817431003,-0.000126638056859345,0.0444485325725547,0.0658154624187335
20051,"Central Kuroshio Current",9,"Warm Temperate Northwest Pacific",3,"Temperate Northern Pacific",42,51,"Temperate",-0.0125024684991447,-0.0110992749977666,-0.0111056646644323,-0.0338349855338532,-0.000236671446494227,0,-2.42421070026921e-06,-0.00239818756239372,-0.000484286851139336,-9.94352103144725e-05,-0.000526545600588816,0.0144140110091457,-0.00979403602900756
20052,"East China Sea",9,"Warm Temperate Northwest Pacific",3,"Temperate Northern Pacific",43,52,"Temperate",-0.0326912620548381,-0.0297221460815324,-0.0119638610772127,0.0537040440946068,8.61183842279684e-05,-4.16534935009943e-06,-0.00225586790429381,-0.00133449575889641,0.00100511695845098,0.000198885801905678,-0.000133309228757054,0.0943169042341097,0.0362021276443427
20053,"Aleutian Islands",10,"Cold Temperate Northeast Pacific",3,"Temperate Northern Pacific",50,53,"Temperate",-0.00774541760804897,-0.00160753530914483,-0.00301323473061364,-0.178466170816012,5.03331561845413e-06,0,0,-0.000118754909032153,2.38945888489847e-05,2.22071586964312e-06,0.000117047221493127,-0.131925871930242,-0.0342035493196174
20054,"Gulf of Alaska",10,"Cold Temperate Northeast Pacific",3,"Temperate Northern Pacific",51,54,"Temperate",-0.0250038488109178,-0.004713202734617,-0.00783389966173011,-0.80624491237401,4.15053673661882e-05,-5.03951875803379e-06,0,-0.000204045353624871,-0.000269361770523234,-9.80207431789623e-06,-0.000106197645613137,-0.8014810123574,0.0333399972982096
20060,"Cortezian",11,"Warm Temperate Northeast Pacific",3,"Temperate Northern Pacific",56,60,"Temperate",-0.00296836243858682,-0.000543198976290879,-0.00323979333294751,0.378315522234602,3.60836444829476e-05,0,-0.000146212484113202,-0.000199865816864298,0.000140602166299287,0.00250456818946856,0.000940755789821828,0.391486592305022,-0.00969564839194346
20061,"Magdalena Transition",11,"Warm Temperate Northeast Pacific",3,"Temperate Northern Pacific",57,61,"Temperate",-0.00114314962622782,-0.000465037093662193,-0.00247437857889857,0.904009629702829,1.75649339503419e-05,0,-0.000410625034296581,-0.000186743036412053,0.000910323780086513,0.000448532187289081,0.000136675388126829,0.917052149253553,-0.00987567869869133
20062,"Bermuda",12,"Tropical Northwestern Atlantic",4,"Tropical Atlantic",67,62,"Tropical",-0.00015078864797137,-0.00016821906291618,-0.000491435498128269,-0.373059943301032,-2.48749398902874e-06,0,-4.38627479662993e-05,-0.000242739510834313,0,0,2.48605486364891e-06,-0.358323718344364,-0.0136391769494958
20063,"Bahamian",12,"Tropical Northwestern Atlantic",4,"Tropical Atlantic",66,63,"Tropical",-0.00540398664437656,-0.00782179815860205,-0.00273233163583346,0.109880258991887,-4.27349734407331e-05,0,-0.0014809397521959,-0.000599332946360794,-0.00141703438696025,-0.000112742133712475,9.7842601207758e-05,0.0739031490131698,0.0554901684903888
20064,"Eastern Caribbean",12,"Tropical Northwestern Atlantic",4,"Tropical Atlantic",68,64,"Tropical",-0.00402226627063992,-0.00467065684582225,-0.0036288002966252,0.284700189239463,-6.60894511359203e-05,0,-0.00109376319158155,-0.00168594187604051,-4.82070152691676e-05,-4.19096918789967e-06,9.21418632778548e-05,0.264637450974184,0.0351905111471298
20065,"Greater Antilles",12,"Tropical Northwestern Atlantic",4,"Tropical Atlantic",70,65,"Tropical",-0.0115136191253765,-0.0086247960543218,-0.00483375688620637,0.463163493010983,-0.000100109805517847,0,-0.00337469061677078,-0.000569006033942648,0.000574034132604073,0.000320182047396873,-0.00011715192270592,0.429788647753374,0.0616137604202674
20066,"Southern Caribbean",12,"Tropical Northwestern Atlantic",4,"Tropical Atlantic",71,66,"Tropical",-0.0288399895614924,-0.0112640424305853,-0.02397723676446,0.269188756574725,-7.07843524099863e-05,2.84732920520552e-05,-0.000443455724034859,-0.00186970224296893,0.00221373821726087,0.000379712644020933,0.000335798230652523,0.324800066210243,0.00789618044148376
20067,"Southwestern Caribbean",12,"Tropical Northwestern Atlantic",4,"Tropical Atlantic",73,67,"Tropical",-0.0028373537447497,-0.00340384377671676,-0.00128303836565678,0.356845902554729,-2.17242137228947e-05,0,7.60553663982736e-05,-3.07584360935188e-05,-0.000269679611785904,-0.000176063138897401,7.93535762990881e-05,0.366440543025585,-0.00172758821154617
20068,"Western Caribbean",12,"Tropical Northwestern Atlantic",4,"Tropical Atlantic",74,68,"Tropical",-0.00615377461497298,-0.00386486813639997,-0.00182630923194439,0.444637465537915,-1.45943542504623e-05,0,-0.00184858415338683,-8.39955766941143e-05,-0.000611017663980423,0.00102376848669758,0.000668175530420889,0.412284527135455,0.0450641372060117
20069,"Southern Gulf of Mexico",12,"Tropical Northwestern Atlantic",4,"Tropical Atlantic",72,69,"Tropical",-0.00309180771617318,-0.00227316317560112,-0.00170360841771209,0.18540362128451,-1.90817033822283e-05,1.76113319531709e-05,-0.00189032722883189,-0.000195914067099176,-0.00104567733165816,0.00077320345899019,8.80825776470755e-05,0.172636840424472,0.0221074634559834
20070,"Floridian",12,"Tropical Northwestern Atlantic",4,"Tropical Atlantic",69,70,"Tropical",-0.0197448984101553,-0.0116767790281093,-0.00665504183927926,0.0881998868289693,-0.00021404402701595,0,-0.00180980881954498,-0.000118586505914462,0.000573999441280023,0.000170426470035069,-0.000816624736758536,0.133998614624978,-0.00550737043338507
20071,"Guianan",13,"North Brazil Shelf",4,"Tropical Atlantic",65,71,"Tropical",-0.0216484664764355,-0.00868858978423569,-0.00809789402022215,0.244803630608098,1.07871971579001e-05,-6.52124384132246e-06,-0.00418705283298971,-0.000322901560987573,0.00154269378207219,8.0825424095397e-05,4.99461414291351e-05,0.28765277338748,-0.00158197002243088
20072,"Amazonia",13,"North Brazil Shelf",4,"Tropical Atlantic",64,72,"Tropical",0.00315307966902979,0.00220301454034458,0.00109269331660419,0.370137214728495,3.30582543552452e-05,0,0.00212346757475218,0.000180911508742478,0.000114518070207503,5.97585823651731e-06,-0.000175318215898918,0.349369260679277,0.0120365568377398
20073,"Sao Pedro and Sao Paulo Islands",14,"Tropical Southwestern Atlantic",4,"Tropical Atlantic",62,73,"Tropical",-0.000572478149892761,-0.000132933647663389,-0.000190667963491379,1.00584032867172,0,0,0,-0.000193757638926069,0,0,0,1.00172730142217,0.00520287237964916
20074,"Fernando de Naronha and Atoll das Rocas",14,"Tropical Southwestern Atlantic",4,"Tropical Atlantic",60,74,"Tropical",0.000311562452871724,0.000359946781015145,0.000277302307133988,1.23758290069673,-3.39615857009701e-06,0,0.00245604869337734,0.000278878000732328,0,0,0.000137184658519876,1.22639791990828,0.007367466015598
20075,"Northeastern Brazil",14,"Tropical Southwestern Atlantic",4,"Tropical Atlantic",61,75,"Tropical",0.00287421811598373,0.00164048957370879,0.00109079376189309,1.18290690294039,3.66972206596023e-06,2.59896314990165e-05,0.00365714927546956,0.000390014825015091,0.00134517628179432,0.000239531906891623,0.000216519581276375,1.18982809246867,-0.0184047394078804
20076,"Eastern Brazil",14,"Tropical Southwestern Atlantic",4,"Tropical Atlantic",59,76,"Tropical",-0.00462306617938399,-0.0015923903887843,-0.00215005658077891,0.625733547049054,5.53152323967898e-05,0.000671525250238507,-0.00669333789065805,-0.00146054614478193,0.000502432572465084,-4.73675000556911e-05,0.000121526801462649,0.61982405696992,0.0211254567872334
20077,"Trindade and Martin Vaz Islands",14,"Tropical Southwestern Atlantic",4,"Tropical Atlantic",63,77,"Tropical",-0.00177386445503906,-0.00113344709239924,-0.00117046480627069,0.666533405867134,0,0,-0.00381111000735726,-0.00153032989102536,0,0,0,0.674530719826861,0.0014219009034484
20078,"St. Helena and Ascension Islands",15,"St. Helena and Ascension Islands",4,"Tropical Atlantic",82,78,"Tropical",-6.52272946231046e-05,-1.70632828335576e-05,-0.000251278228612742,1.21515287041389,-2.92351259049783e-06,0,-1.34056771847369e-05,-0.000200527791154103,0,0,2.95259279077922e-06,1.22919318208797,-0.0134928356291942
20079,"Cape Verde",16,"West African Transition",4,"Tropical Atlantic",75,79,"Tropical",-0.00122959032338969,-0.0004937927019335,-0.00276828162562886,0.222738419740435,-6.63311137260525e-06,0,0,-0.00313577126879265,8.47229232618359e-06,-1.25563326499435e-06,6.27430239795829e-06,0.215328282209568,0.0150307168877769
20082,"Gulf of Guinea Upwelling",17,"Gulf of Guinea",4,"Tropical Atlantic",80,82,"Tropical",-0.0138811677900858,-0.00817956689193224,-0.0108303581378608,0.944717886054369,2.0252241181464e-05,0.000138979735357007,-0.0261621670778639,-0.00295592998563496,0.000314195885497351,6.571223234345e-05,0.000123689029030315,1.00218689264219,0.00387734625828134
20083,"Gulf of Guinea Central",17,"Gulf of Guinea",4,"Tropical Atlantic",77,83,"Tropical",-0.000404697228236828,-0.000558352237146726,-0.000605520653451355,0.943977735813992,-5.40948014872942e-05,0.00363869110944286,0.00208091518805274,3.66379966099093e-05,-0.000469654268400169,5.10227084006374e-05,0.000403852464501528,0.954267230953258,-0.0144082982975384
20084,"Gulf of Guinea Islands",17,"Gulf of Guinea",4,"Tropical Atlantic",78,84,"Tropical",0.000170034227849646,0.000128518873119259,8.93062090935065e-05,1.0307270370384,-2.54225834468914e-06,0,0.0030982918810053,-3.70404292881887e-05,-3.64704064579565e-05,-7.43637569123755e-06,-2.88825273334029e-05,1.03605915519367,-0.00870589388058085
20087,"Northern and Central Red Sea",18,"Red Sea and Gulf of Aden",5,"Western Indo-Pacific",97,87,"Tropical",-0.0735429111767366,-0.0568565658134624,-0.0235433119726277,0.0937048053111068,-2.25381468443639e-05,-0.000499704072250909,-0.00125526953255458,-0.000251967331075026,-0.000964549810617986,-9.75746285307038e-05,0.000898685192402024,0.228734024806808,0.0211064883322766
20088,"Southern Red Sea",18,"Red Sea and Gulf of Aden",5,"Western Indo-Pacific",98,88,"Tropical",-0.00853554509859404,-0.00595653873414441,-0.00378580713051658,-0.0627258556974156,0.000216551122036114,0,-3.36556447248855e-05,-0.000168227241515397,-0.000684732730760044,-0.000566691211995539,-0.00111976238095092,-0.0239607443612105,-0.0181307051162031
20089,"Gulf of Aden",18,"Red Sea and Gulf of Aden",5,"Western Indo-Pacific",96,89,"Tropical",-0.00568038082121385,-0.00181501931106485,-0.00193665687778145,0.449116149680279,4.28671631984877e-05,0,-0.00357627870233411,-0.00113083506672711,0.000348584557432232,-3.94943993489844e-05,0.000738499746892752,0.498502697358181,-0.0363378302387773
20090,"Arabian (Persian) Gulf",19,"Somali/Arabian",5,"Western Indo-Pacific",92,90,"Tropical",-0.0313587870242019,-0.0298382391233942,-0.0159666334027156,-0.0774566366006367,7.02397878352095e-05,-0.000655597443077765,-0.0386663077367969,-0.00099427160395119,-0.000174072796285317,-0.000324844948104318,0.00187793908715642,0.031037855723726,0.00753608278912752
20091,"Gulf of Oman",19,"Somali/Arabian",5,"Western Indo-Pacific",94,91,"Tropical",-0.0198594574818688,-0.0111733219536805,-0.00674382862617336,0.183808745442435,5.10431647325731e-05,-2.3953257714402e-05,-0.0136172496012662,-0.00127739480990703,-0.00048703465592536,-7.11844317063263e-05,0.000383205765516906,0.238118932753184,-0.00149101340068394
20092,"Western Arabian Sea",19,"Somali/Arabian",5,"Western Indo-Pacific",95,92,"Tropical",-0.00176137601662261,-0.000797644823858747,-0.00105622290237505,0.274678608528532,6.27701268031408e-05,0,-0.000159838297127587,-0.000440872060949773,-5.62306020965747e-05,-6.38253805008136e-05,0.000456057935530116,0.324443036726569,-0.0459472474890067
20093,"Central Somali Coast",19,"Somali/Arabian",5,"Western Indo-Pacific",93,93,"Tropical",-0.00565817670486414,-0.00223732167567266,-0.00181969109914016,0.707614475496529,-1.52119542734922e-07,0,-0.000349799436544328,-0.00161713410057532,0,0,0.000231517270718908,0.654656478718028,0.0644087575259543
20094,"Northern Monsoon Current Coast",20,"Western Indian Ocean",5,"Western Indo-Pacific",89,94,"Tropical",-0.00525814280218406,-0.00292058922027019,-0.00211710212117856,0.6832272258057,-3.20054791254307e-06,0,-0.00457665993869479,-0.00197661075533675,0.000847052087158901,0.000205593373035106,8.56372913464003e-05,0.767100420145675,-0.0681591625772063
20095,"East African Coral Coast",20,"Western Indian Ocean",5,"Western Indo-Pacific",88,95,"Tropical",-0.0187465807410151,-0.0187787818834077,-0.00668702795582978,1.53934956907896,-6.02200407156999e-05,0,-0.0057571045221876,-0.00169596962826248,0.00119149910039402,2.49917476466919e-05,0.00021812545268128,1.56166101729735,0.0279796210014598
20096,"Seychelles",20,"Western Indian Ocean",5,"Western Indo-Pacific",86,96,"Tropical",-0.00186140762850887,-0.000686250162721025,-0.00636372214488383,1.37880886881165,-8.68026776412034e-06,0,-0.00587494191016525,-0.00910997492445188,1.05611908010936e-06,2.1373982770284e-07,-8.76826102676442e-07,1.38155848118967,0.021154975750824
20097,"Cargados Carajos/Tromelin Island",20,"Western Indian Ocean",5,"Western Indo-Pacific",83,97,"Tropical",-0.0172879557565634,-0.0100108214027598,-0.0124925729933057,1.14377204523428,0,0,-0.00248764619220869,-0.0124236226665065,0,0,1.5851154762128e-06,1.23554436822756,-0.0370712909294617
20098,"Mascarene Islands",20,"Western Indian Ocean",5,"Western Indo-Pacific",85,98,"Tropical",-0.00289145716936877,-0.0024485108999838,-0.00710822885381758,1.37138557616115,-4.40001242276235e-06,0,0,-0.0108103410061724,-0.000102353040910705,2.43191555903306e-06,5.32388455836276e-06,1.38714568888281,0.0075974144934913
20099,"Southeast Madagascar",20,"Western Indian Ocean",5,"Western Indo-Pacific",87,99,"Tropical",-0.0204865947259251,-0.00577482077740252,-0.00743326447739238,1.17367556347417,1.10186407605306e-05,0,0,-0.00610492331215202,3.32514429354601e-05,2.7828180240511e-06,6.86396845562485e-05,1.22834132526746,-0.0149818483195978
20100,"Western and Northern Madagascar",20,"Western Indian Ocean",5,"Western Indo-Pacific",91,100,"Tropical",-0.019458553983307,-0.00635662636285256,-0.00799878819228513,1.19949417161494,-1.64556795933036e-05,0,-0.000556386089218394,-0.00643848080859264,2.48749871309906e-05,1.74869858855114e-06,0.000121825204746218,1.20876778934583,0.0314032151446138
20101,"Bight of Sofala/Swamp Coast",20,"Western Indian Ocean",5,"Western Indo-Pacific",90,101,"Tropical",-0.00981948542118189,-0.00100065265816831,-0.00127052482792502,0.849367710890542,1.20421786353206e-05,0,0,-0.00112439505343947,0.00117077803136675,-8.24203299962919e-05,4.22536440152468e-05,0.827250552997505,0.0341895573181952
20102,"Delagoa",20,"Western Indian Ocean",5,"Western Indo-Pacific",84,102,"Tropical",-0.00641735201816715,-0.000731551742746522,-0.00181592175367062,0.833433033170346,1.66903937193935e-05,0,-0.00047401503427223,-0.000880829502148767,0.000292408928082057,2.88370672101339e-05,3.75129020750465e-05,0.794687087646522,0.04869016384324
20103,"Western India",21,"West and South Indian Shelf",5,"Western Indo-Pacific",100,103,"Tropical",-0.0192522503771573,-0.0150682146125114,-0.00728891685061682,0.657102003494922,0.000131699754797307,4.08355931335296e-05,0,-0.000736875157920372,0.00376142570222137,-2.51049467517462e-05,0.000226906382384589,0.679556444868549,0.0157560518265857
