"zone","artisanal_fishing_combo","demersal_destructive_fishing_combo","demersal_nondest_high_bycatch_combo","demersal_nondest_low_bycatch_combo","inorganic_combo","invasives_combo","night_lights_combo","ocean_acidification_combo","ocean_pollution_combo","oil_rigs_combo","pelagic_high_bycatch_combo","pelagic_low_bycatch_combo","plumes_fert_combo","plumes_pest_combo","population_combo","shipping_combo","slr_combo","sst_combo","uv_combo","global_cumul_impact_2013_all_layers"
1,0.000270322992265695,0.00604868695166744,0.0259219842877327,0.0444197869841924,4.89605903627612e-05,0.000242676928376278,1.59744223967073e-05,1.1262969439672,0.0772021841992453,0,0.000113710120620557,0.0546724758049562,5.45327797273586e-06,3.49218300971775e-07,0.000882591333697306,0.0437387097156337,0.00562946276210159,1.4880668236061,0.675301805832748,3.54887893538837
