"zone","artisanal_fishing_combo","demersal_destructive_fishing_combo","demersal_nondest_high_bycatch_combo","demersal_nondest_low_bycatch_combo","inorganic_combo","night_lights_combo","ocean_acidification_combo","oil_rigs_combo","pelagic_high_bycatch_combo","pelagic_low_bycatch_combo","plumes_fert_combo","plumes_pest_combo","population_combo","sst_combo","uv_combo","global_cumul_impact_2008_all_layers_except_shipping_oceanpollution_invasives"
1,0.000270322992265695,0.00764358146228941,0.0282063689696832,0.0500798362724906,4.89605903627612e-05,1.84377519401006e-05,1.1262969439672,0,0.000171443285232359,0.0630225976690201,6.18001317343158e-06,3.91107415789754e-07,0.000873260395973127,1.28203467646567,0.669286223369305,3.22795922301433
