"LME_NUMBER","OBJECTID","LME_NAME","Shape_Leng","Shape_Area","artisanal_fishing_combo","demersal_destructive_fishing_combo","demersal_nondest_high_bycatch_combo","demersal_nondest_low_bycatch_combo","inorganic_combo","night_lights_combo","ocean_acidification_combo","oil_rigs_combo","pelagic_high_bycatch_combo","pelagic_low_bycatch_combo","plumes_fert_combo","plumes_pest_combo","population_combo","sst_combo","uv_combo","global_cumul_impact_2013_all_layers_except_shipping_oceanpollution_invasives_slr"
13,36,"Humboldt Current",442.599531459,253.06909724,0.000709609463587357,0.049026577470086,0.0292736746748369,0.100400181494119,0.00515256610848676,0.000314914738190127,0.937783769453502,9.64675650329799e-07,0.00135239866227659,0.00244431785531651,0.00346138074243285,0.00103094461943706,0.0060565574638965,0.874549051847848,0.708833272145161,2.72039017573655
14,45,"Patagonian Shelf",143.260741385,137.364853087,8.7480380790721e-05,0.219265804924558,0.042124586890585,0.0209612316035225,0.00307407562076585,0.000365563800981793,0.707558475486359,6.21662313664387e-07,1.43669460504029e-05,0.000163035865774252,0.00450841017246801,0.00155298566234448,0.00449637771057428,0.965707534340227,0.676258769925458,2.64613931349271
15,43,"South Brazil Shelf",70.1466398516,51.8759986797,0.000984975551318906,0.0826681615721911,0.046973612328972,0.0162984761273702,0.00883504039997675,0.00180927098688446,0.942738109852329,0.00181963311158896,0.0138687837912291,0.0110222040386337,0.00995917185680278,0.00113729725273618,0.00945660567725184,1.45687359651749,0.597995014494199,3.20243995671286
16,35,"East Brazil Shelf",76.585164469,89.2866091414,0.00124888104710407,0.107207221764311,0.047588658176461,0.0301316245992612,0.0133125028512625,0.000820844020998307,1.04421523207092,0.00066690617269934,0.0734774593287369,0.0136895780234197,0.0153965610921459,0.00168691023081958,0.00460797070208203,1.56373073686692,0.597584118844019,3.51536520398039
17,31,"North Brazil Shelf",149.532880708,86.1054665318,0.000214882102350483,0.0736598281634755,0.0380905745058685,0.0224111610894859,0.00733719742697735,0.000399996056709914,0.842576781231554,5.10332168623626e-05,0.02714837035427,0.00247315863136615,0.0100738498955326,0.00156500040004445,0.00970180576403108,1.60433066750644,0.533544804087294,3.17357910836523
18,61,"Canadian Eastern Arctic - West Greenland",1025.94764515,331.64437588,0.000737721847101318,0.153092602930549,0.0176571822562894,0.00312725219835185,1.42388345605636e-08,0.000100386140881255,0.591534243960238,0,0,0.000153170267854042,5.28223872743718e-05,2.22784804286943e-06,0.00234615284103047,1.12893738202713,0.419959134276807,2.31770029591587
19,52,"Greenland Sea",478.515084359,347.560761191,9.41779156520821e-05,0.0507763458712335,0.0216469130860686,0.0380508544302997,0,1.01134713950722e-05,0.916632695015089,0,0,0.00187730763571248,0,0,0.000322845128124969,1.12594105655179,0.354935606983715,2.5102879176817
20,54,"Barents Sea",792.332999321,678.861124641,0.000235535797730766,0.170391680927673,0.171623101399302,0.0512899120651648,0.00215922263383053,0.000856106770208521,0.82518073206351,0,0,0.0253327683373976,0.000246408088919609,9.01057952254102e-06,0.00484715730078987,1.14860310241861,0.453407255447362,2.85418199259351
21,53,"Norwegian Sea",159.901810149,232.309781036,0.000362625015784793,0.140709198984592,0.117696652631928,0.061031234781409,0.00144119264980422,0.00120023423759725,1.06794064098814,9.26378919128865e-05,0,0.0807175630598174,0.000471249234417005,7.53238858531897e-06,0.00684496613960158,1.89409974173627,0.596217815387683,3.96883328664893
22,3,"North Sea",209.486402669,103.9652466,0.00194035007345437,0.378551127548119,0.190159665610006,0.100489333543627,0.0250471536234261,0.00604098151608171,0.615135852739352,0.000353744439151666,0,0.0887399653903401,0.0288331870558738,0.00416062567617791,0.0289381703514085,1.43324780723599,0.586029923814649,3.48766788527211
23,1,"Baltic Sea",219.326402059,61.9500208262,0.00327740357510611,0.0192040902187557,0.131504905154217,0.10852106472475,0.0551468792006343,0.0109272588624448,0.0122111918762585,0,0,0.0450899693296887,0.0525825311300558,0.00579163873184394,0.0686195838475794,0.986961991345542,0.391105902970883,1.89094441642943
24,6,"Celtic-Biscay Shelf",214.311375288,98.7623489389,0.00279925634081465,0.196113159830805,0.122109144945451,0.0610872731650206,0.0190157998201149,0.00483050048480465,0.873917056382127,0,0,0.0418146768470956,0.0188435545944724,0.00469184272769446,0.0261913622845082,1.66402003266479,0.650562117699118,3.68599578449656
25,14,"Iberian Coastal",57.193046581,32.6491639373,0.00110871332719784,0.137831491504496,0.086231031646085,0.0902342649107698,0.027956713044026,0.00495248764396677,1.03645954641036,0,0,0.026391893322345,0.0181649009817315,0.00603233658013217,0.0163868048404357,1.47305681254384,0.639220041989977,3.56402704663445
26,13,"Mediterranean Sea",350.629348915,256.745168483,0.00163048107858489,0.0730415646725159,0.0651829558531162,0.0559377858913951,0.029661706980683,0.00482012290530795,1.05529147930625,0.000265704913174668,0.00184103723699243,0.0114328606314194,0.0196048025630229,0.00487102752280498,0.021679854637556,1.64153265092022,0.544749251737863,3.53154328763337
27,17,"Canary Current",96.4037842891,100.884476333,0.000296981394253606,0.0715356817032215,0.0995844986821542,0.117785804911638,0.00775281636135022,0.000702392519553349,1.04758019834497,4.96037491576058e-05,0.00515386030426042,0.00635058111325937,0.00410205766358713,0.000820996240760612,0.00595635204982183,1.81493535589262,0.662034181658107,3.84464137414465
28,32,"Guinea Current",156.97120198,156.534240177,0.000987049953892629,0.0565726577568912,0.0602549569683164,0.0367534505679226,0.00817360427491933,0.000260049432120652,1.03793126822245,0.0130919202084852,0.10690027598607,0.00836703116541201,0.0029206465364813,0.000686562072186553,0.00424491881267858,1.66678826134808,0.567437330458721,3.57136999191202
29,37,"Benguela Current",81.6751243416,128.348959069,0.000196211269188981,0.042180052732114,0.0243962040166212,0.0665614525447163,0.0047289136992346,0.000254406049882438,1.04720482752566,0.00099079438539653,1.11498055743144e-05,0.000772083487983181,0.0012651984740526,0.000339438875498951,0.00219048074334555,1.53919250221312,0.639130922271008,3.36941464004802
30,40,"Agulhas Current",194.802316146,232.569655933,0.000670319732179214,0.0395649241416558,0.00859524893842238,0.0169264442107399,0.00806737383427805,0.000167403285400541,1.09389653684826,8.27298193015287e-06,0.00330226325956455,0.00540612888911716,0.00269666974092897,0.000404020681272004,0.00577728671172421,1.68038363755551,0.641300430656225,3.50716696687455
31,33,"Somali Coastal Current",70.2530544347,68.5710741963,0.000974742383437863,0.0209513727938253,0.0226695476283173,0.00723883881005257,0.00987027613585021,0.000266472835178101,1.03635141955952,0,0.00720274169260676,0.00236100277146993,0.0034391651978266,0.000492517815184893,0.00775815013479004,1.66610683701208,0.524067635578969,3.30975071443117
32,22,"Arabian Sea",200.00884632,333.7834462,0.000440085216908076,0.0846775433524274,0.0544954744521513,0.0404830653602516,0.00850627176062219,0.00112908790351679,0.999139195502123,0.00120270022983655,0.0217277870802614,0.0180864012070261,0.00715412997016521,0.00054843541034849,0.0055474200433558,1.63970128827001,0.60990671487113,3.49274559942567
33,23,"Red Sea",69.405100556,40.0309910175,0.00189859106057172,0.0874716656807208,0.0510722134671288,0.0251694765255838,0.0154952565519995,0.00297310531966419,0.942343963252466,0.0003927198778781,0.000539591278344246,0.000550396351639767,0.00550155936470319,0.000270131265320093,0.0207862709769382,1.35815776393406,0.25811256531499,2.77073527084884
34,27,"Bay of Bengal",219.637122077,304.148625172,0.000900296339885641,0.14687322676846,0.11367896188237,0.0711964419346499,0.0117520397413991,0.000558568022434813,0.984916672768242,3.10224593326033e-05,0.0996820811789233,0.0288523895169713,0.0137527402308948,0.00144140432368775,0.00944489631618581,1.5824448060164,0.608863692227446,3.67438924082892
35,30,"Gulf of Thailand",46.0178699013,31.8646652723,0.00217142509704382,0.431763774598564,0.332862270660035,0.162341617082803,0.0245155525124221,0.00276462932273781,0.484327553487284,0.00060151852037858,0.000101727917446936,0.00429801213402425,0.0350052882137603,0.00694027223127073,0.0209766247145543,0.988115307562907,0.380625249953174,2.87741083165289
36,26,"South China Sea",205.956314988,264.397357309,0.0012600634731431,0.337151252896063,0.306005710449501,0.132906174631738,0.0108985932683967,0.00140044974198183,0.892110564737468,0.0010798942625975,0.0104334414844074,0.0301417256006956,0.016010119598697,0.00220552182039312,0.0121235041760036,1.33387386393828,0.513701271840152,3.60130216152766
37,29,"Sulu-Celebes Sea",156.109845944,82.9719894869,0.0139730302206164,0.216758614846753,0.291309526516651,0.145384248397102,0.0212901056861961,0.00118306865922335,1.04898840245884,5.44194399406121e-06,0.00243411319441583,0.0502411750395074,0.0129389464164387,0.00159159122277992,0.0373161931082785,1.44607788788334,0.474209623399653,3.76370196942047
38,34,"Indonesian Sea",284.654572553,184.897965208,0.00600018402848778,0.256759067829444,0.17258298577282,0.141215284654111,0.017273315974758,0.000708655678332261,0.892450286361343,0.000346871930290483,0.00249662635108766,0.0398293654338406,0.0155134190742285,0.00178468600559774,0.0233625240375403,1.16627454491819,0.45509740269358,3.19169522302273
39,38,"North Australian Shelf",103.681587973,64.9206989499,6.44517309190985e-05,0.0678189843151795,0.0319394296840401,0.0227901518794405,0.00146058108570725,0.000155979972179458,0.532922855777777,0,0.00276253918822942,0.0133532305495875,0.00863094314299487,0.000354385257531095,0.00347763869962589,0.508811153610811,0.512199936412066,1.70674226442628
40,39,"Northeast Australian Shelf",71.0359948408,109.050873088,0.000471108848235568,0.0123125906667203,0.00596053780475996,0.0308296204160904,0.00117691097803054,0.000190285453565613,0.988727616053965,0,0.00183975891193109,0.0400897536279256,0.00310016068232807,0.00014912308280338,0.00263905585372404,1.2561739134514,0.488558980582632,2.83221942066605
41,42,"East Central Australian Shelf",52.713869716,60.6370155002,0.00184734930083397,0.0191060395510843,0.00789941299955815,0.0128232303678631,0.00542539138718622,0.000705965076337965,1.12850256640991,0,0.000398076636430395,0.0128153081213177,0.00470047051455576,0.000455620190721945,0.00584073166947613,1.6475470026315,0.721834579993625,3.56990174190633
42,46,"Southeast Australian Shelf",106.976592461,127.89582666,0.000411807880648035,0.0138425591111995,0.00938863714425213,0.00260617035756824,0.0015422509657316,0.0002569422446082,0.97974512777333,7.23572784010078e-05,0.000187275401007244,0.000621434603943007,0.00331683138287683,0.000499786566768672,0.00420966400469738,1.48781919446203,0.716223092394651,3.2207431286931
43,48,"South West Australian Shelf",86.0917820857,100.611490228,0.000207519885907908,0.0192000934886491,0.0202542407122706,0.00407186660641874,0.000731623683837417,0.00014569777107583,0.933726372164164,0,0.000516891699362583,0.000964479608624089,0.00483513773274765,0.000535772267111039,0.00272136651787057,1.70500857862371,0.681016236519769,3.37393587615624
44,49,"West Central Australian Shelf",46.1564249265,53.2019209662,9.70017838312171e-05,0.00895654604679262,0.0113226091883522,0.00338365854152278,0.000799211379517886,0.000147685046865328,1.02907028918999,0,0.0287344533069977,0.00138424090997732,0.00302938249941352,0.00050607143050118,0.00208119754868357,1.53992010031549,0.696903438220388,3.32633589629657
45,41,"Northwest Australian Shelf",69.5862295254,77.3480637124,5.59369500444682e-05,0.0446025695984027,0.0239682501113619,0.00987342687920995,0.000297847448004052,0.000144136634803291,0.931942408919496,0.000151274764217966,0.0201853296643373,0.00189033025737936,0.001380489327325,5.55987530099619e-05,0.00192475531508288,1.48645696849733,0.553433539191506,3.07636286527516
46,44,"New Zealand Shelf",167.460004981,103.144035896,0.000551696553255929,0.103382495859095,0.0256595394556855,0.00945678650232193,0.0114386631165036,0.000529243850156124,1.00087624436618,0,0.000431098956422782,0.000368752861151461,0.00889102727453461,0.000651059326299471,0.00834767441138021,0.732173759445706,0.509825928883533,2.41258397062865
47,18,"East China Sea",105.073242794,72.6529205175,0.00148202569229316,0.557967846545638,0.46204235158711,0.165176670709611,0.0180879358791637,0.00628605528258924,0.776251109291729,4.22307355371975e-05,0.0206805349753326,0.0113605461643811,0.0194570574817614,0.00305824329950788,0.0291532950949208,1.45047964569266,0.580299818159409,4.10182536694607
48,16,"Yellow Sea",78.7923842408,44.3132494265,0.000909199909438058,0.452414956579394,0.584433676182442,0.210650146819785,0.0480118407015046,0.00718648404094456,0.378540460744935,0.000269760803578607,0,0.00338823049263164,0.0672085493001321,0.0141363473471314,0.0369982227083142,0.969594694081579,0.440231183265045,3.21397376478535
49,15,"Kuroshio Current",123.339378667,125.306929211,0.00144358697782169,0.1095710570155,0.0853958877258892,0.0764181864421971,0.00930095770768142,0.0024263341145005,1.09745158901147,0,0.0107124562999729,0.0185397664612159,0.00616974568123898,0.0019883201835604,0.0115760762764412,1.52734608216042,0.626198002425115,3.58453805077442
50,7,"Sea of Japan",89.0782788957,106.472323797,0.00119941841723284,0.191437509484374,0.0799434344713732,0.0867524323269034,0.0120110829616992,0.00232444499070167,0.848247976565782,0,0,0.00441004110216864,0.00815626677996728,0.00280758693784062,0.0124967097715381,1.57080482016354,0.552293233263592,3.3728849464506
51,8,"Oyashio Current",55.9878855219,61.2565278967,0.000163919108170121,0.0738359765854224,0.0307508746994371,0.0433317595618306,0.00135622023363491,0.000176527192266791,0.783240071995803,0,0,0.00601786082078269,0.00192831154734104,0.000784845277001468,0.00265583370853758,0.910257107523833,0.7628029775464,2.61730227831383
52,2,"Sea of Okhotsk",145.932989028,213.796584333,0.000215271642223163,0.445529756867302,0.0906861304216671,0.103608253739685,0.00107828752958291,0.000242840935649037,0.622280913846518,1.60457294718531e-05,0,0.000488801307815367,0.00101636611845393,0.000197111592867593,0.00301637858189236,1.01388760245445,0.556506929109588,2.83877069637528
53,58,"West Bering Sea",92.8922586399,111.532476931,9.70236346259523e-05,0.0768712090977814,0.0168467698234311,0.0604541006608282,0.000647670581664773,7.31443509917945e-05,0.653319241056896,0,0,2.01991419532653e-07,0.000261052299047056,1.21058086623384e-05,0.00251376315959174,1.68538630749233,0.687224803092743,3.18370739455759
54,66,"Northern Bering - Chukchi Seas",272.470983926,332.631346265,4.40750128441198e-05,0.113418736459213,0.0211478270353505,0.0146412810354548,0.000598603838491873,0.000173080921590488,0.46423466935939,0,0,4.66629944558152e-05,0.000860610637970305,0.000112012287732996,0.00175112868966664,0.70552940667393,0.362869425838683,1.68542752290583
55,63,"Beaufort Sea",478.747079769,292.450949135,2.05729349463877e-05,5.45009473726424e-05,9.66692335402986e-06,0,9.56599474197371e-06,0.000169507462036282,0.537587492461466,1.0583210200283e-05,0,0,0.000752476092790345,4.39766170407655e-05,0.000263469277818095,0.225944987665611,0.108796327610049,0.87366312612007
56,57,"East Siberian Sea",89.9686448936,187.920184554,1.5877103278404e-05,7.91217941621402e-07,1.70857993086347e-07,0,0.000592512660369677,6.29990554593483e-06,0.358248138990565,0,0,0,3.66079308042745e-05,8.05836610202263e-07,0.000545981684691639,0.280276093567618,0.373560481580994,1.01328376318565
57,56,"Laptev Sea",370.641941298,303.977692922,8.49718660983324e-06,0,0,0,0.000793705511472593,1.58374411802264e-05,0.249461664893334,0,0,0,0.000405908269238687,5.25294981285589e-05,0.000829712462340337,0.207734624773691,0.170235299932575,0.629537777972526
58,55,"Kara Sea",417.116801326,353.201183396,4.02346595772975e-05,0.00109368055006378,4.7934160122676e-05,1.49077637820355e-05,0.00120087399777988,7.79915521546014e-05,0.489515862705346,5.88446806353532e-07,0,0,0.000434415697915154,0.0001226586935609,0.00315101920553413,0.494608955200252,0.295389464053404,1.28569858452037
59,51,"Iceland Shelf and Sea",138.480688598,97.1401215956,0.00068713569002324,0.241273392451932,0.193047220516087,0.153037921862042,0.00144973339864644,0.000662367350918374,0.949283222469969,0,0,0.0539225352505604,0.00165785247701309,1.91602020957964e-06,0.00537370379554537,1.86042673855167,0.467122631254995,3.9279463749692
60,50,"Faroe Plateau",29.0561994456,17.6144005623,0.000452806432535329,0.358686282282538,0.0423602781025414,0.0174319426129403,0.00102824019658914,0.000675391879861297,1.07386619780488,0,0,0.0118800998171323,0,0,0.00672335234759596,2.14907107316224,0.557656821887712,4.21983249484981
61,47,"Antarctica",1686.15672841,1341.22332028,0,0.00228332073314243,0,0.0108235681300478,0,0,0.401474794520164,0,0,0.00215992210220073,0,0,0,0.25138357395925,0.13829961597474,0.806424797902764
62,11,"Black Sea",84.745092942,51.5342804486,0.00181511359813942,0.012601684367314,0.0113960325803148,0.0570456768014905,0.036195962225061,0.00247823909816184,0.960095502172373,6.03536725209729e-05,0.000108241980535329,0.00294308772724953,0.0318700622791328,0.00938870129290885,0.0174044283578079,1.81305366922366,0.526899047641028,3.48335580061177
63,62,"Hudson Bay Complex",391.717406389,209.464313318,7.10209613215965e-05,0.000529545475601605,4.09157059024444e-05,1.08909284569045e-05,0.00125654606792327,0.000148746808052571,0.320079748447245,0,0,6.56170772841964e-07,0.00244191496356454,0.000547385302784437,0.00133865567581245,1.07227518386205,0.582511761503705,1.98125296202605
64,65,"Central Arctic",760.568294359,3181.18885474,0,0.000368417478616959,6.67449945937706e-07,3.94341822490093e-07,0,0,0.725993523918022,0,0,0,0,0,0,0.011528938596308,0.00273645609077393,0.740628397449097
65,59,"Aleutian Islands",71.345688951,28.6336746047,7.07917754654559e-06,0.0857355019786926,0.00951463766874896,0.0211710549838748,0.000565414395339095,6.20173613811692e-05,0.644485143397008,0,0,0.000433646649066107,0.00127070378067342,6.6473467229161e-05,0.000555615836566042,1.28152156568485,0.597133253142484,2.64252213141446
66,64,"Canadian High Arctic - North Greenland",1059.50134216,297.732265258,8.91208810714199e-05,0.000175103812600364,4.05434998554806e-05,3.32530544258787e-05,2.01632445315688e-08,0,0.432411570569002,0,0,0,6.45340374813547e-05,4.83721800756719e-06,0,0.0769594540700151,0.0504139989685875,0.560192436394226
