"zone","artisanal_fishing_combo","demersal_destructive_fishing_combo","demersal_nondest_high_bycatch_combo","demersal_nondest_low_bycatch_combo","inorganic_combo","night_lights_combo","ocean_acidification_combo","oil_rigs_combo","pelagic_high_bycatch_combo","pelagic_low_bycatch_combo","plumes_fert_combo","plumes_pest_combo","population_combo","sst_combo","uv_combo","global_cumul_impact_2013_all_layers_except_shipping_oceanpollution_invasives_slr"
1,0.000270322992265695,0.00604868695166744,0.025165057066666,0.0444197869841924,4.89605903627612e-05,1.58911743733988e-05,1.1262969439672,0,0.00011316968806298,0.0546724758049562,5.45327802496341e-06,3.48992690976284e-07,0.000882591333697306,1.48307333190752,0.675301805832748,3.41631482741892
